,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
26166,4027.0,15/16,03/07/2015,Rayo B,CD Lugo,-,Libre
26167,4027.0,13/14,01/08/2013,Unión Collado,Rayo B,-,?
26168,4027.0,12/13,01/07/2012,UD Melilla,Unión Collado,-,Libre
26169,4027.0,11/12,01/01/2012,Getafe CF B,UD Melilla,-,Libre
26170,4027.0,10/11,01/07/2010,Atl. Madrid B,Getafe CF B,-,Libre
26171,4028.0,14/15,08/07/2014,CD Mirandés,CD Lugo,600 miles €,Libre
26172,4028.0,13/14,23/07/2013,Villarreal CF B,CD Mirandés,-,?
26173,4028.0,11/12,01/07/2011,CD Tenerife,Villarreal CF B,700 miles €,Libre
26174,4028.0,09/10,30/06/2010,SD Huesca,CD Tenerife,700 miles €,Fin de préstamo
26175,4028.0,09/10,01/07/2009,CD Tenerife,SD Huesca,500 miles €,Préstamo
26176,4028.0,06/07,01/07/2006,CD Tenerife B,CD Tenerife,-,-
26177,4029.0,16/17,12/07/2016,Celta de Vigo,CD Lugo,-,Libre
26178,4029.0,15/16,30/06/2016,QPR,Celta de Vigo,-,Fin de préstamo
26179,4029.0,15/16,05/02/2016,Celta de Vigo,QPR,-,Préstamo
26180,4029.0,15/16,04/02/2016,Swindon Town,Celta de Vigo,-,Fin de préstamo
26181,4029.0,15/16,10/09/2015,Celta B,Swindon Town,-,Préstamo
26182,4029.0,13/14,01/07/2013,Celta Juvenil A,Celta B,-,-
26183,4030.0,15/16,28/08/2015,RCD Mallorca,CD Lugo,500 miles €,Libre
26184,4030.0,14/15,16/01/2015,Recreativo,RCD Mallorca,500 miles €,Libre
26185,4030.0,13/14,08/07/2013,Villarreal CF,Recreativo,600 miles €,Libre
26186,4030.0,12/13,30/06/2013,Córdoba CF,Villarreal CF,600 miles €,Fin de préstamo
26187,4030.0,12/13,01/07/2012,Villarreal CF,Córdoba CF,"2,00 mill. €",Préstamo
26188,4030.0,11/12,01/01/2012,Villarreal CF B,Villarreal CF,200 miles €,-
26189,4030.0,10/11,01/07/2010,Villarreal CF C,Villarreal CF B,-,-
26190,4031.0,16/17,31/08/2016,Lazio,CD Lugo,"1,25 mill. €",Préstamo
26191,4031.0,15/16,30/06/2016,Troyes,Lazio,"1,50 mill. €",Fin de préstamo
26192,4031.0,15/16,13/08/2015,Lazio,Troyes,"1,50 mill. €",Préstamo
26193,4031.0,14/15,27/01/2015,Perugia,Lazio,"2,50 mill. €",Fin de préstamo
26194,4031.0,14/15,29/08/2014,Lazio,Perugia,"2,50 mill. €",Préstamo
26195,4031.0,13/14,01/07/2013,Deportivo Cali,Lazio,"2,00 mill. €","2,30 mill. €"
26196,4031.0,10/11,01/01/2011,Dep. Cali U19,Deportivo Cali,-,-
26197,4032.0,14/15,30/01/2015,Ferro Carril,CD Lugo,300 miles €,Libre
26198,4032.0,13/14,14/01/2014,QD Jonoon,Ferro Carril,300 miles €,Libre
26199,4032.0,13/14,22/07/2013,Almirante Brown,QD Jonoon,300 miles €,550 miles €
26200,4032.0,12/13,01/07/2012,Racing Club,Almirante Brown,300 miles €,Libre
26201,4032.0,11/12,31/12/2011,Guaraní,Racing Club,300 miles €,Fin de préstamo
26202,4032.0,10/11,01/01/2011,Racing Club,Guaraní,300 miles €,Préstamo
26203,4032.0,10/11,31/12/2010,CA Tigre,Racing Club,400 miles €,Fin de préstamo
26204,4032.0,10/11,01/07/2010,Racing Club,CA Tigre,400 miles €,Préstamo
26205,4032.0,08/09,01/07/2008,Racing Club B,Racing Club,100 miles €,-
26206,4032.0,05/06,01/01/2006,Racing U20,Racing Club B,-,-
26207,4033.0,14/15,01/07/2014,CD Mirandés B,CD Mirandés,-,-
26208,4034.0,16/17,29/07/2016,CD Tenerife,CD Mirandés,300 miles €,Libre
26209,4034.0,12/13,01/07/2012,CD Tenerife B,CD Tenerife,-,-
26210,4035.0,16/17,18/07/2016,Rapid Bucureşti,CD Mirandés,400 miles €,Libre
26211,4035.0,15/16,08/02/2016,UE Llagostera,Rapid Bucureşti,250 miles €,Libre
26212,4035.0,15/16,30/08/2015,Córdoba CF,UE Llagostera,400 miles €,Libre
26213,4035.0,14/15,30/06/2015,AD Alcorcón,Córdoba CF,400 miles €,Fin de préstamo
26214,4035.0,14/15,15/07/2014,Córdoba CF,AD Alcorcón,500 miles €,Préstamo
26215,4035.0,12/13,01/07/2013,Córdoba CF B,Córdoba CF,-,-
26216,4035.0,09/10,01/07/2009,Córdoba Juv.,Córdoba CF B,-,-
26217,4036.0,14/15,08/08/2014,Alavés,CD Mirandés,400 miles €,Libre
26218,4036.0,13/14,06/08/2013,CD Guadalajara,Alavés,400 miles €,Libre
26219,4036.0,12/13,25/07/2012,Gimnàstic,CD Guadalajara,300 miles €,Libre
26220,4036.0,10/11,01/07/2010,Betis B,Gimnàstic,-,Libre
26221,4037.0,16/17,26/07/2016,UE Llagostera,CD Mirandés,300 miles €,Libre
26222,4037.0,14/15,11/07/2014,Recreativo,UE Llagostera,400 miles €,Libre
26223,4037.0,12/13,29/01/2013,Racing,Recreativo,300 miles €,Libre
26224,4037.0,12/13,22/08/2012,UD Las Palmas,Racing,700 miles €,Libre
26225,4037.0,10/11,01/07/2010,Las Palmas Atl.,UD Las Palmas,-,-
26226,4037.0,09/10,30/06/2010,UD Vecindario,Las Palmas Atl.,-,Fin de préstamo
26227,4037.0,09/10,01/08/2009,Las Palmas Atl.,UD Vecindario,200 miles €,Préstamo
26228,4037.0,09/10,01/07/2009,UD Las Palmas,Las Palmas Atl.,200 miles €,-
26229,4037.0,08/09,01/07/2008,Villa S.Brígida,UD Las Palmas,300 miles €,?
26230,4037.0,07/08,30/06/2008,UD Las Palmas,Villa S.Brígida,300 miles €,Fin de préstamo
26231,4037.0,07/08,01/01/2008,Villa S.Brígida,UD Las Palmas,100 miles €,Préstamo
26232,4038.0,16/17,11/01/2017,UD Almería,CD Mirandés,200 miles €,Libre
26233,4038.0,16/17,22/07/2016,Barakaldo CF,UD Almería,-,Libre
26234,4038.0,13/14,29/01/2014,V. Mestalla,Barakaldo CF,100 miles €,?
26235,4038.0,12/13,01/07/2012,Alavés,V. Mestalla,-,Libre
26236,4038.0,11/12,01/07/2011,Bilbao Athletic,Alavés,-,?
26237,4039.0,16/17,12/08/2016,Athletic Bilbao,CD Mirandés,800 miles €,Libre
26238,4039.0,15/16,30/06/2016,CD Tenerife,Athletic Bilbao,"1,00 mill. €",Fin de préstamo
26239,4039.0,15/16,13/08/2015,Athletic Bilbao,CD Tenerife,"1,50 mill. €",Préstamo
26240,4039.0,13/14,30/06/2014,Celta de Vigo,Athletic Bilbao,"2,00 mill. €",Fin de préstamo
26241,4039.0,13/14,22/08/2013,Athletic Bilbao,Celta de Vigo,"4,00 mill. €",Préstamo
26242,4039.0,10/11,01/07/2010,Athletic Juv.,Athletic Bilbao,-,-
26243,4040.0,14/15,28/08/2014,SD Eibar,CD Mirandés,200 miles €,Libre
26244,4040.0,13/14,10/07/2013,Real Unión,SD Eibar,-,Libre
26245,4040.0,12/13,01/07/2012,FC Cartagena,Real Unión,400 miles €,Libre
26246,4040.0,11/12,01/07/2011,SD Eibar,FC Cartagena,-,Libre
26247,4040.0,09/10,01/07/2009,Desconocido,SD Eibar,-,Libre
26248,4040.0,08/09,01/01/2009,Bilbao Athletic,Desconocido,-,Libre
26249,4040.0,08/09,01/07/2008,Lemona,Bilbao Athletic,-,Libre
26250,4041.0,15/16,17/07/2015,Albacete,CD Mirandés,200 miles €,Libre
26251,4041.0,12/13,01/07/2012,Albacete B,Albacete,-,-
26252,4042.0,14/15,16/07/2014,Real Jaén CF,CD Mirandés,-,Libre
26253,4042.0,13/14,31/01/2014,CE Sabadell,Real Jaén CF,400 miles €,Libre
26254,4042.0,13/14,20/08/2013,CA Osasuna,CE Sabadell,500 miles €,Libre
26255,4042.0,12/13,30/06/2013,CD Mirandés,CA Osasuna,500 miles €,Fin de préstamo
26256,4042.0,12/13,20/08/2012,CA Osasuna,CD Mirandés,900 miles €,Préstamo
26257,4042.0,11/12,30/06/2012,Elche CF,CA Osasuna,"1,00 mill. €",Fin de préstamo
26258,4042.0,11/12,01/08/2011,CA Osasuna,Elche CF,"2,00 mill. €",Préstamo
26259,4042.0,09/10,01/07/2009,CA Osasuna B,CA Osasuna,-,-
26260,4042.0,06/07,01/07/2006,Osasuna Juv A,CA Osasuna B,-,-
26261,4043.0,15/16,17/07/2015,CE Sabadell,CD Mirandés,-,Libre
26262,4043.0,14/15,02/07/2014,Bilbao Athletic,CE Sabadell,-,Libre
26263,4043.0,11/12,01/07/2011,CD Basconia,Bilbao Athletic,-,-
26264,4043.0,10/11,01/07/2010,Athletic Juv.,CD Basconia,-,-
26265,4044.0,16/17,13/07/2016,CA Osasuna,CD Mirandés,200 miles €,Libre
26266,4044.0,14/15,30/06/2015,Ferrol,CA Osasuna,-,Fin de préstamo
26267,4044.0,14/15,30/01/2015,CA Osasuna,Ferrol,100 miles €,Préstamo
26268,4044.0,14/15,01/07/2014,CA Osasuna B,CA Osasuna,-,-
26269,4044.0,12/13,01/07/2012,Laguna,CA Osasuna B,-,?
26270,4045.0,16/17,01/01/2017,Sin equipo,CD Mirandés,500 miles €,-
26271,4045.0,16/17,01/07/2016,Atromitos FC,Sin equipo,500 miles €,-
26272,4045.0,15/16,01/07/2015,Asteras Tripoli,Atromitos FC,"1,00 mill. €",Libre
26273,4045.0,14/15,30/06/2015,AD Alcorcón,Asteras Tripoli,"1,00 mill. €",Fin de préstamo
26274,4045.0,14/15,28/01/2015,Asteras Tripoli,AD Alcorcón,"1,25 mill. €",Préstamo
26275,4045.0,11/12,01/07/2011,Córdoba CF,Asteras Tripoli,"1,00 mill. €",Libre
26276,4045.0,10/11,01/07/2010,Elche CF,Córdoba CF,"1,20 mill. €",Libre
26277,4045.0,08/09,01/07/2008,Poli Ejido,Elche CF,"1,25 mill. €",Libre
26278,4045.0,06/07,01/07/2006,Málaga CF,Poli Ejido,100 miles €,?
26279,4045.0,05/06,01/07/2005,Málaga B,Málaga CF,-,-
26280,4045.0,04/05,01/07/2004,Málaga Juv. A,Málaga B,-,-
26281,4046.0,15/16,16/07/2015,Hércules CF,CD Mirandés,-,Libre
26282,4046.0,14/15,30/07/2014,Alavés,Hércules CF,200 miles €,Libre
26283,4046.0,13/14,20/08/2013,Real Valladolid,Alavés,400 miles €,?
26284,4046.0,12/13,30/06/2013,SD Huesca,Real Valladolid,400 miles €,Fin de préstamo
26285,4046.0,12/13,09/08/2012,Real Valladolid,SD Huesca,200 miles €,Préstamo
26286,4046.0,11/12,30/06/2012,SD Huesca,Real Valladolid,100 miles €,Fin de préstamo
26287,4046.0,11/12,01/04/2012,Real Valladolid,SD Huesca,100 miles €,Préstamo
26288,4046.0,09/10,01/01/2010,Valladolid B,Real Valladolid,-,-
26289,4046.0,07/08,01/07/2007,Valladolid J. A,Valladolid B,-,-
26290,4047.0,14/15,28/08/2014,CFR Cluj,CD Mirandés,50 miles €,Libre
26291,4047.0,14/15,08/07/2014,CE L’Hospitalet,CFR Cluj,100 miles €,Libre
26292,4047.0,13/14,08/08/2013,Levante B,CE L’Hospitalet,-,Libre
26293,4047.0,12/13,22/08/2012,Getafe CF B,Levante B,-,Libre
26294,4047.0,11/12,01/07/2011,Rayo B,Getafe CF B,200 miles €,Libre
26295,4047.0,08/09,01/07/2008,CD Moscardo,Rayo B,-,Libre
26296,4048.0,16/17,22/07/2016,Zeljeznicar,CD Mirandés,300 miles €,30 miles €
26297,4048.0,16/17,01/07/2016,Brisbane Roar,Zeljeznicar,400 miles €,Libre
26298,4048.0,15/16,06/10/2015,Sin equipo,Brisbane Roar,400 miles €,-
26299,4048.0,15/16,17/07/2015,Sevilla FC,Sin equipo,400 miles €,-
26300,4048.0,14/15,30/06/2015,CE Sabadell,Sevilla FC,500 miles €,Fin de préstamo
26301,4048.0,14/15,24/07/2014,Sevilla FC,CE Sabadell,800 miles €,Préstamo
26302,4048.0,13/14,30/06/2014,Hércules CF,Sevilla FC,800 miles €,Fin de préstamo
26303,4048.0,13/14,14/08/2013,Sevilla FC,Hércules CF,"1,60 mill. €",Préstamo
26304,4048.0,11/12,30/06/2012,Córdoba CF,Sevilla FC,"1,20 mill. €",Fin de préstamo
26305,4048.0,11/12,01/02/2012,Sevilla FC,Córdoba CF,300 miles €,Préstamo
26306,4048.0,11/12,01/01/2012,Córdoba CF,Sevilla FC,300 miles €,"1,20 mill. €"
26307,4048.0,11/12,01/07/2011,Córdoba CF B,Córdoba CF,-,-
26308,4049.0,15/16,04/07/2015,Bilbao Athletic,CD Mirandés,-,Libre
26309,4049.0,13/14,30/06/2014,SD Amorebieta,Bilbao Athletic,-,Fin de préstamo
26310,4049.0,13/14,31/08/2013,Bilbao Athletic,SD Amorebieta,-,Préstamo
26311,4049.0,13/14,01/07/2013,CD Basconia,Bilbao Athletic,-,-
26312,4049.0,11/12,01/07/2011,Athletic Juv. A,CD Basconia,-,-
26313,4050.0,16/17,12/07/2016,Bilbao Athletic,CD Mirandés,400 miles €,Libre
26314,4050.0,15/16,01/07/2015,Athletic Bilbao,Bilbao Athletic,400 miles €,-
26315,4050.0,14/15,30/06/2015,CD Tenerife,Athletic Bilbao,400 miles €,Fin de préstamo
26316,4050.0,14/15,01/08/2014,Athletic Bilbao,CD Tenerife,500 miles €,Préstamo
26317,4050.0,14/15,01/07/2014,Bilbao Athletic,Athletic Bilbao,-,-
26318,4050.0,12/13,01/07/2012,CD Basconia,Bilbao Athletic,-,-
26319,4050.0,11/12,01/07/2011,Athletic Juv. A,CD Basconia,-,-
26320,4051.0,16/17,13/07/2016,Real Sociedad,CD Mirandés,300 miles €,Préstamo
26321,4051.0,15/16,30/06/2016,CD Mirandés,Real Sociedad,300 miles €,Fin de préstamo
26322,4051.0,15/16,24/01/2016,Real Sociedad B,CD Mirandés,-,Préstamo
26323,4051.0,12/13,01/07/2012,R. Sociedad Juv,Real Sociedad B,-,-
26324,4052.0,16/17,03/08/2016,Sporting B,CD Mirandés,-,Préstamo
26325,4052.0,12/13,01/07/2012,Sporting Juv.,Sporting B,-,-
26326,4053.0,16/17,21/01/2017,CD Tenerife,CD Mirandés,300 miles €,Préstamo
26327,4053.0,16/17,01/07/2016,CD Mirandés,CD Tenerife,400 miles €,Libre
26328,4053.0,14/15,01/07/2014,Sestao River,CD Mirandés,-,Libre
26329,4053.0,13/14,11/08/2013,CD Guadalajara,Sestao River,200 miles €,Libre
26330,4053.0,12/13,04/07/2012,CF Badalona,CD Guadalajara,-,Libre
26331,4053.0,11/12,01/07/2011,SD Eibar,CF Badalona,-,Libre
26332,4053.0,10/11,01/07/2010,Real Jaén CF,SD Eibar,-,Libre
26333,4053.0,08/09,01/07/2008,Villarreal CF B,Real Jaén CF,-,Libre
26334,4053.0,07/08,01/08/2007,Bilbao Athletic,Villarreal CF B,100 miles €,Libre
26335,4053.0,06/07,01/07/2006,Racing B,Bilbao Athletic,-,Libre
26336,4053.0,04/05,01/07/2004,Racing Juvenil,Racing B,-,-
26337,4054.0,15/16,01/07/2015,Real Sociedad,CD Mirandés,300 miles €,Libre
26338,4054.0,14/15,30/06/2015,Alavés,Real Sociedad,300 miles €,Fin de préstamo
26339,4054.0,14/15,12/07/2014,Real Sociedad B,Alavés,-,Préstamo
26340,4054.0,11/12,01/07/2011,R. Sociedad Juv,Real Sociedad B,-,-
26341,4055.0,16/17,14/07/2016,UE Llagostera,CD Mirandés,400 miles €,Libre
26342,4055.0,15/16,31/01/2016,RCD Mallorca,UE Llagostera,400 miles €,Libre
26343,4055.0,14/15,29/07/2014,Ponferradina,RCD Mallorca,800 miles €,Libre
26344,4055.0,11/12,01/01/2012,Villarreal CF B,Ponferradina,100 miles €,Libre
26345,4055.0,11/12,01/07/2011,Villarreal CF C,Villarreal CF B,-,-
26346,4056.0,16/17,23/01/2017,SD Huesca,CD Mirandés,500 miles €,Libre
26347,4056.0,16/17,20/08/2016,CA Osasuna,SD Huesca,700 miles €,Libre
26348,4056.0,15/16,10/01/2016,Jeonbuk,CA Osasuna,700 miles €,Libre
26349,4056.0,15/16,20/07/2015,CD Mirandés,Jeonbuk,700 miles €,Libre
26350,4056.0,14/15,12/08/2014,SD Eibar,CD Mirandés,400 miles €,Libre
26351,4056.0,13/14,15/08/2013,AD Alcorcón,SD Eibar,400 miles €,Libre
26352,4056.0,12/13,25/01/2013,Ponferradina,AD Alcorcón,400 miles €,Libre
26353,4056.0,12/13,27/07/2012,Hércules CF,Ponferradina,"1,00 mill. €",Libre
26354,4056.0,11/12,01/08/2011,Athletic Bilbao,Hércules CF,400 miles €,Libre
26355,4056.0,10/11,01/01/2011,Lemona,Athletic Bilbao,-,20 miles €
26356,4056.0,10/11,01/07/2010,SD Eibar B,Lemona,-,Libre
26357,4056.0,09/10,01/07/2009,Portugalete,SD Eibar B,-,Libre
26358,4056.0,08/09,01/07/2008,CD Laudio,Portugalete,-,Libre
26359,4056.0,07/08,01/07/2007,Santutxu FC,CD Laudio,-,Libre
26360,4057.0,16/17,17/08/2016,Celta B,CD Mirandés,200 miles €,Préstamo
26361,4057.0,15/16,31/01/2016,CD Tenerife,Celta B,500 miles €,Libre
26362,4057.0,15/16,01/07/2015,CD Mirandés,CD Tenerife,500 miles €,Libre
26363,4057.0,14/15,26/08/2014,CD Numancia,CD Mirandés,-,Libre
26364,4057.0,14/15,16/07/2014,Atl. Madrid B,CD Numancia,-,Libre
26365,4057.0,13/14,30/06/2014,CD Numancia,Atl. Madrid B,300 miles €,Fin de préstamo
26366,4057.0,13/14,12/07/2013,Atl. Madrid B,CD Numancia,"1,00 mill. €",Préstamo
26367,4057.0,12/13,30/06/2013,CD Numancia,Atl. Madrid B,"1,00 mill. €",Fin de préstamo
26368,4057.0,12/13,29/01/2013,Atl. Madrid B,CD Numancia,"1,00 mill. €",Préstamo
26369,4057.0,11/12,01/07/2011,Atl. Madrid C,Atl. Madrid B,-,-
26370,4057.0,10/11,01/07/2010,At. Madrid Juv.,Atl. Madrid C,-,-
26371,4058.0,15/16,10/01/2016,CD Numancia,UCAM Murcia,400 miles €,Libre
26372,4058.0,12/13,01/07/2012,Atl. Baleares,CD Numancia,-,Libre
26373,4058.0,11/12,01/07/2011,UD Salamanca,Atl. Baleares,600 miles €,Libre
26374,4058.0,07/08,01/01/2008,Lorca Deportiva,UD Salamanca,-,?
26375,4058.0,07/08,01/07/2007,Espanyol,Lorca Deportiva,300 miles €,Libre
26376,4058.0,04/05,01/07/2004,Esp. Juvenil A,Espanyol,-,-
26377,4059.0,16/17,05/07/2016,Real Murcia,UCAM Murcia,-,Libre
26378,4059.0,12/13,29/01/2013,Murcia Imperial,Real Murcia,-,-
26379,4059.0,12/13,29/01/2013,UCAM Murcia,Murcia Imperial,-,Fin de préstamo
26380,4059.0,12/13,15/08/2012,Murcia Imperial,UCAM Murcia,-,Préstamo
26381,4059.0,10/11,01/07/2010,Sangonera Atlético CF,Murcia Imperial,-,Libre
26382,4059.0,09/10,01/07/2009,Valencia Juv. A,Sangonera Atlético CF,-,Libre
26383,4060.0,14/15,01/07/2014,AEK Larnaca,UCAM Murcia,100 miles âŹ,Libre
26384,4060.0,13/14,01/01/2014,CD Guadalajara,AEK Larnaca,100 miles âŹ,Libre
26385,4060.0,12/13,03/07/2012,CD Lugo,CD Guadalajara,-,Libre
26386,4060.0,09/10,01/07/2009,CD Guijuelo,CD Lugo,-,Libre
26387,4060.0,08/09,01/07/2008,Mazarron CF,CD Guijuelo,-,Libre
26388,4060.0,07/08,01/01/2008,LogroĂąĂŠs CF,Mazarron CF,50 miles âŹ,?
26389,4060.0,06/07,01/07/2006,Bilbao Athletic,LogroĂąĂŠs CF,50 miles âŹ,?
26390,4060.0,05/06,01/07/2005,Ferrol,Bilbao Athletic,50 miles âŹ,-
26391,4060.0,04/05,01/07/2004,Bilbao Athletic,Ferrol,-,?
26392,4061.0,16/17,28/07/2016,CD Leganés,UCAM Murcia,400 miles €,Libre
26393,4061.0,15/16,12/07/2015,Athletic Bilbao,CD Leganés,300 miles €,Libre
26394,4061.0,14/15,30/06/2015,CD Tenerife,Athletic Bilbao,200 miles €,Fin de préstamo
26395,4061.0,14/15,15/07/2014,Athletic Bilbao,CD Tenerife,200 miles €,Préstamo
26396,4061.0,13/14,01/07/2013,Bilbao Athletic,Athletic Bilbao,-,-
26397,4061.0,10/11,01/07/2010,CD Basconia,Bilbao Athletic,-,-
26398,4061.0,07/08,01/01/2008,Athletic Juv. A,CD Basconia,-,-
26399,4062.0,16/17,01/07/2016,Elche CF,UCAM Murcia,300 miles €,Libre
26400,4062.0,15/16,10/08/2015,CD Tenerife,Elche CF,300 miles €,Libre
26401,4062.0,14/15,25/08/2014,Real Murcia,CD Tenerife,-,Libre
26402,4062.0,14/15,22/07/2014,Real Jaén CF,Real Murcia,-,Libre
26403,4062.0,13/14,11/07/2013,FC Cartagena,Real Jaén CF,-,Libre
26404,4062.0,12/13,01/07/2012,Real Unión,FC Cartagena,-,Libre
26405,4062.0,11/12,01/07/2011,UD Almería B,Real Unión,-,Libre
26406,4062.0,10/11,01/07/2010,Zamora CF,UD Almería B,-,Libre
26407,4062.0,09/10,01/01/2010,Sin equipo,Zamora CF,-,-
26408,4062.0,09/10,01/07/2009,AD Alcorcón,Sin equipo,-,-
26409,4062.0,08/09,01/07/2008,CD Leganés,AD Alcorcón,-,Libre
26410,4062.0,07/08,01/07/2007,Rayo Vallecano,CD Leganés,-,?
26411,4062.0,06/07,01/07/2006,Las Rozas CF,Rayo Vallecano,-,?
26412,4063.0,14/15,18/08/2014,Cádiz CF,UCAM Murcia,-,Libre
26413,4063.0,13/14,01/07/2013,CD Lugo,Cádiz CF,200 miles €,Libre
26414,4063.0,11/12,01/07/2011,Barakaldo CF,CD Lugo,-,?
26415,4063.0,09/10,01/07/2009,Lemona,Barakaldo CF,-,Libre
26416,4063.0,07/08,01/07/2007,Desconocido,Lemona,-,?
26417,4064.0,14/15,01/07/2014,CyD Leonesa,UCAM Murcia,-,Libre
26418,4064.0,13/14,12/08/2013,La Roda CF,CyD Leonesa,-,Libre
26419,4064.0,12/13,01/08/2012,Cádiz CF,La Roda CF,-,Libre
26420,4064.0,11/12,01/07/2011,Real Murcia,Cádiz CF,-,Libre
26421,4064.0,10/11,01/07/2010,Murcia Imperial,Real Murcia,-,-
26422,4064.0,09/10,01/07/2009,Marbella FC,Murcia Imperial,-,?
26423,4065.0,16/17,29/08/2016,SD Huesca,UCAM Murcia,300 miles €,?
26424,4065.0,14/15,15/07/2014,La Hoya Lorca,SD Huesca,-,Libre
26425,4065.0,13/14,13/07/2013,Arroyo CP,La Hoya Lorca,-,Libre
26426,4065.0,12/13,01/07/2012,UB Conquense,Arroyo CP,-,Libre
26427,4065.0,11/12,01/07/2011,CD Roquetas,UB Conquense,-,Libre
26428,4065.0,10/11,01/07/2010,CA Pulpileño,CD Roquetas,-,Libre
26429,4065.0,09/10,01/01/2010,Águilas CF,CA Pulpileño,-,Libre
26430,4065.0,09/10,01/07/2009,Polideportivo Ejido B,Águilas CF,-,?
26431,4066.0,12/13,18/01/2013,Valladolid B,UCAM Murcia,300 miles €,?
26432,4066.0,12/13,01/07/2012,Real Valladolid,Valladolid B,300 miles €,-
26433,4066.0,11/12,01/07/2011,Valladolid B,Real Valladolid,-,-
26434,4067.0,16/17,21/07/2016,Granada CF,UCAM Murcia,200 miles €,Libre
26435,4067.0,15/16,30/06/2016,Asteras Tripoli,Granada CF,250 miles €,Fin de préstamo
26436,4067.0,14/15,01/07/2014,Granada CF,Asteras Tripoli,300 miles €,Préstamo
26437,4067.0,13/14,30/06/2014,Real Jaén CF,Granada CF,300 miles €,Fin de préstamo
26438,4067.0,13/14,19/07/2013,Granada CF,Real Jaén CF,300 miles €,Préstamo
26439,4067.0,12/13,30/06/2013,Girona FC,Granada CF,300 miles €,Fin de préstamo
26440,4067.0,12/13,01/08/2012,Granada CF,Girona FC,-,Préstamo
26441,4067.0,12/13,01/07/2012,CD Tenerife,Granada CF,-,Libre
26442,4067.0,10/11,01/01/2011,Udinese Calcio,CD Tenerife,"1,00 mill. €",Libre
26443,4067.0,10/11,01/12/2010,Granada CF,Udinese Calcio,"1,00 mill. €",Fin de préstamo
26444,4067.0,09/10,01/01/2010,Udinese,Granada CF,"1,40 mill. €",Préstamo
26445,4067.0,09/10,01/08/2009,Albacete,Udinese,800 miles €,"2,00 mill. €"
26446,4067.0,07/08,01/07/2007,Albacete B,Albacete,50 miles €,-
26447,4067.0,06/07,01/07/2006,Standard U19,Albacete B,-,Libre
26448,4068.0,16/17,26/08/2016,Spezia Calcio,UCAM Murcia,400 miles €,Préstamo
26449,4068.0,14/15,16/07/2014,Ponferradina,Spezia Calcio,800 miles €,Libre
26450,4068.0,12/13,01/08/2012,KVC Westerlo,Ponferradina,400 miles €,Libre
26451,4068.0,11/12,01/08/2011,Real Betis,KVC Westerlo,900 miles €,Libre
26452,4068.0,10/11,30/06/2011,Granada CF,Real Betis,900 miles €,Fin de préstamo
26453,4068.0,10/11,01/01/2011,Real Betis,Granada CF,900 miles €,Préstamo
26454,4068.0,06/07,01/07/2006,Betis B,Real Betis,200 miles €,-
26455,4069.0,16/17,15/07/2016,Ponferradina,UCAM Murcia,400 miles âŹ,Libre
26456,4069.0,15/16,23/07/2015,FC Sion,Ponferradina,400 miles âŹ,Libre
26457,4069.0,14/15,30/06/2015,Real Zaragoza,FC Sion,400 miles âŹ,Fin de prĂŠstamo
26458,4069.0,14/15,08/08/2014,FC Sion,Real Zaragoza,500 miles âŹ,PrĂŠstamo
26459,4069.0,11/12,20/01/2012,NeuchĂ˘tel Xamax,FC Sion,300 miles âŹ,Libre
26460,4069.0,11/12,11/08/2011,Grasshoppers,NeuchĂ˘tel Xamax,150 miles âŹ,?
26461,4069.0,10/11,31/12/2010,Lausanne-Sport,Grasshoppers,300 miles âŹ,Fin de prĂŠstamo
26462,4069.0,10/11,31/08/2010,Grasshoppers,Lausanne-Sport,300 miles âŹ,PrĂŠstamo
26463,4069.0,09/10,06/07/2009,Lausanne-Sport,Grasshoppers,400 miles âŹ,?
26464,4069.0,07/08,01/07/2007,Team Vaud U16,Lausanne-Sport,-,-
26465,4070.0,16/17,01/01/2017,AD Alcorcón,UCAM Murcia,400 miles €,Libre
26466,4070.0,16/17,01/07/2016,CA Osasuna,AD Alcorcón,400 miles €,Libre
26467,4070.0,15/16,10/01/2016,SD Huesca,CA Osasuna,400 miles €,Libre
26468,4070.0,14/15,01/07/2014,La Hoya Lorca,SD Huesca,-,Libre
26469,4070.0,13/14,16/07/2013,CD Guijuelo,La Hoya Lorca,-,Libre
26470,4070.0,12/13,01/07/2012,CF La Unión,CD Guijuelo,-,Libre
26471,4070.0,11/12,01/07/2011,Córdoba CF B,CF La Unión,-,Libre
26472,4070.0,10/11,01/07/2010,Poli Ejido,Córdoba CF B,-,Libre
26473,4070.0,09/10,01/07/2009,Écija Balompié,Poli Ejido,-,Libre
26474,4070.0,07/08,01/07/2007,Córdoba Juv.,Écija Balompié,-,Libre
26475,4071.0,16/17,12/08/2016,UE Llagostera,UCAM Murcia,300 miles €,Libre
26476,4071.0,11/12,01/07/2011,Benidorm CF,UE Llagostera,-,?
26477,4071.0,10/11,01/07/2010,RCD Espanyol B,Benidorm CF,-,?
26478,4071.0,08/09,30/06/2009,Legia Warszawa,RCD Espanyol B,200 miles €,Fin de préstamo
26479,4071.0,08/09,01/07/2008,RCD Espanyol B,Legia Warszawa,-,Préstamo
26480,4072.0,16/17,01/01/2017,Columbus Crew,UCAM Murcia,800 miles €,Libre
26481,4072.0,15/16,01/07/2015,Real Betis,Columbus Crew,"1,20 mill. €",200 miles €
