,Jugador,Temporada,Competicion,Club,Plantilla,Alineaciones,Puntos por partido,Goles,PasesGol,GolesPropiaMeta,CambiosFuera,CambiosDentro,Amarillas,DobleAmarillas,Rojas,PenaltisAnotados,MinutosPorGol,MinutosJugados,GolesEnContra,PartidoSinGolEnContra
78510,3570.0,14/15,Copa del Rey,Villarreal CF,3,2,"3,00",-,-,-,-,-,-,-,-,-,-,180',-,-
78511,3570.0,14/15,LaLiga,Villarreal CF,12,6,"1,33",1,-,-,3,2,1,-,-,-,290',290',-,-
78512,3570.0,14/15,Europa League,Villarreal CF,8,7,"2,29",2,2,-,3,1,-,-,-,-,201',401',-,-
78513,3570.0,13/14,LaLiga2,FC Barcelona B,37,37,"1,62",7,6,-,3,9,6,-,-,1,416',2.915',-,-
78514,3570.0,12/13,LaLiga2,FC Barcelona B,39,27,"1,15",5,2,-,12,11,5,-,-,-,261',1.304',-,-
78515,3570.0,11/12,LaLiga2,FC Barcelona B,38,32,"1,56",1,-,-,22,7,2,-,-,-,1.166',1.166',-,-
78516,3570.0,10/11,LaLiga2,FC Barcelona B,5,4,"1,00",1,-,-,3,-,-,-,-,-,209',209',-,-
78517,3571.0,16/17,LaLiga2,Levante UD,25,24,"2,17",1,-,-,1,9,1,-,-,-,1.952',1.952',-,-
78518,3571.0,16/17,Copa del Rey,Levante UD,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78519,3571.0,15/16,LaLiga,Levante UD,38,35,"0,89",7,6,-,4,12,4,-,-,-,382',2.674',-,-
78520,3571.0,15/16,Copa del Rey,Levante UD,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,67',-,-
78521,3571.0,14/15,LaLiga,Levante UD,37,36,"1,00",3,1,-,3,12,3,-,-,-,931',2.793',-,-
78522,3571.0,14/15,Copa del Rey,Levante UD,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78523,3571.0,13/14,LaLiga2,SD Eibar,38,38,"1,71",3,5,-,4,25,3,-,-,-,898',2.693',-,-
78524,3571.0,13/14,Copa del Rey,SD Eibar,2,2,"1,50",-,-,-,1,-,-,-,-,-,-,143',-,-
78525,3571.0,12/13,Promoción de ascenso a LaLiga2 ,Levante UD B,2,2,"0,50",-,-,-,-,-,-,-,-,-,-,180',-,-
78526,3571.0,12/13,Segunda División B - Grupo III,Levante UD B,5,5,"2,20",1,-,-,-,-,-,-,-,-,450',450',-,-
78527,3572.0,16/17,LaLiga2,Levante UD,12,10,"2,30",1,-,-,7,1,-,-,-,-,432',432',-,-
78528,3572.0,16/17,Copa del Rey,Levante UD,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
78529,3572.0,15/16,LaLiga,RCD Espanyol,16,7,"0,86",-,-,-,5,1,1,-,-,-,-,272',-,-
78530,3572.0,15/16,Copa del Rey,RCD Espanyol,2,2,"0,50",-,-,-,1,-,-,-,-,-,-,125',-,-
78531,3572.0,14/15,LaLiga,RCD Espanyol,32,25,"0,96",1,1,-,14,8,2,-,-,-,1.069',1.069',-,-
78532,3572.0,14/15,Copa del Rey,RCD Espanyol,5,3,"2,33",-,1,-,2,1,2,-,-,-,-,109',-,-
78533,3572.0,13/14,LaLiga2,Real Zaragoza,36,36,"1,19",4,8,-,1,5,2,-,-,-,777',3.108',-,-
78534,3572.0,12/13,LaLiga,Real Zaragoza,38,38,"0,89",5,1,-,-,13,3,-,-,-,648',3.240',-,-
78535,3572.0,12/13,Copa del Rey,Real Zaragoza,5,4,"1,75",1,-,-,3,-,-,-,-,-,161',161',-,-
78536,3572.0,11/12,Promoción de ascenso a LaLiga ,AD Alcorcón,4,4,"0,75",-,-,-,-,-,-,-,-,-,-,360',-,-
78537,3572.0,11/12,LaLiga2,AD Alcorcón,38,38,"1,84",9,-,-,1,9,4,-,-,-,347',3.126',-,-
78538,3572.0,11/12,Copa del Rey,AD Alcorcón,6,6,"2,17",-,-,-,5,-,-,-,-,-,-,212',-,-
78539,3572.0,10/11,LaLiga2,AD Alcorcón,39,37,"1,35",7,-,-,10,11,1,-,-,-,344',2.410',-,-
78540,3572.0,10/11,Copa del Rey,AD Alcorcón,3,3,"1,00",-,-,-,2,1,-,-,-,-,-,111',-,-
78541,3572.0,05/06,LaLiga,FC Barcelona,2,1,"0,00",-,-,-,1,-,-,-,-,-,-,20',-,-
78542,3573.0,16/17,LaLiga2,Levante UD,15,11,"1,82",-,-,-,6,4,-,-,-,-,-,479',-,-
78543,3573.0,16/17,Copa del Rey,Levante UD,1,1,"0,00",-,-,-,-,1,1,-,-,-,-,90',-,-
78544,3573.0,15/16,LaLiga,Levante UD,28,22,"0,50",1,1,-,13,4,5,-,-,-,1.010',1.010',-,-
78545,3573.0,15/16,Copa del Rey,Levante UD,1,1,"1,00",-,-,-,1,-,-,-,-,-,-,27',-,-
78546,3573.0,14/15,LaLiga,Levante UD,33,27,"1,04",1,2,-,14,8,2,-,-,-,1.359',1.359',-,-
78547,3573.0,14/15,Copa del Rey,Levante UD,4,3,"1,33",-,1,-,1,1,1,-,-,-,-,169',-,-
78548,3573.0,13/14,LaLiga,Levante UD,33,32,"1,41",2,1,-,5,14,7,-,-,-,1.176',2.351',-,-
78549,3573.0,13/14,Copa del Rey,Levante UD,2,2,"1,50",1,-,-,-,2,1,-,-,-,146',146',-,-
78550,3573.0,12/13,LaLiga,Levante UD,34,31,"1,26",4,3,-,10,10,4,-,-,-,461',1.845',-,-
78551,3573.0,12/13,Europa League,Levante UD,10,10,"1,80",-,2,-,3,5,2,-,-,-,-,614',-,-
78552,3573.0,12/13,Copa del Rey,Levante UD,4,3,"1,00",-,-,-,1,-,-,-,-,-,-,208',-,-
78553,3573.0,12/13,Segunda División B - Grupo III,Levante UD B,2,2,"2,00",1,-,-,-,1,-,-,-,-,167',167',-,-
78554,3574.0,16/17,LaLiga2,Levante UD,25,24,"2,17",7,-,-,7,7,2,-,-,-,221',1.548',-,-
78555,3574.0,15/16,LaLiga2,Albacete Balompié,26,21,"1,05",2,1,-,12,8,2,1,-,-,443',886',-,-
78556,3574.0,15/16,Copa del Rey,Albacete Balompié,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,37',-,-
78557,3574.0,14/15,LaLiga,Levante UD,3,2,"1,50",-,-,-,2,-,-,-,-,-,-,52',-,-
78558,3574.0,14/15,Segunda División B - Grupo III,Villarreal CF B,22,22,"1,41",5,-,-,5,7,4,-,-,1,299',1.496',-,-
78559,3574.0,13/14,Segunda División B - Grupo III,Levante UD B,25,25,"0,96",3,-,-,9,11,5,1,-,-,462',1.385',-,-
78560,3574.0,13/14,Copa del Rey,Levante UD,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78561,3574.0,13/14,LaLiga,Levante UD,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,-,-,-
78562,3575.0,16/17,LaLiga2,Levante UD,24,24,"2,17",15,1,-,-,5,6,-,-,3,141',2.121',-,-
78563,3575.0,16/17,Copa del Rey,Levante UD,1,1,"0,00",1,-,-,1,-,-,-,-,-,87',87',-,-
78564,3575.0,15/16,LaLiga2,Real Valladolid CF,19,19,"1,05",8,2,-,2,5,4,-,-,-,186',1.491',-,-
78565,3575.0,15/16,LaLiga,Levante UD,20,16,"0,63",-,-,-,9,5,4,-,-,-,-,646',-,-
78566,3575.0,15/16,Copa del Rey,Levante UD,2,2,"0,50",1,-,-,1,-,-,-,-,-,109',109',-,-
78567,3575.0,14/15,Promoción de ascenso a LaLiga ,Real Valladolid CF,2,2,"1,00",-,-,-,-,1,-,-,-,-,-,169',-,-
78568,3575.0,14/15,LaLiga2,Real Valladolid CF,16,16,"1,94",6,2,-,3,5,4,-,-,2,185',1.109',-,-
78569,3575.0,14/15,Copa del Rey,Real Valladolid CF,1,1,"3,00",-,1,-,-,1,-,-,-,-,-,78',-,-
78570,3575.0,13/14,LaLiga2,Real Zaragoza,40,36,"1,19",12,2,-,5,12,8,-,-,-,223',2.681',-,-
78571,3575.0,13/14,Copa del Rey,Real Zaragoza,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,58',-,-
78572,3575.0,12/13,Promoción de ascenso a LaLiga2 ,Levante UD B,2,2,"0,50",3,-,-,-,-,1,-,-,1,60',180',-,-
78573,3575.0,12/13,LaLiga,Levante UD,19,15,"1,13",1,-,-,13,2,1,-,-,-,321',321',-,-
78574,3575.0,12/13,Copa del Rey,Levante UD,3,3,"1,00",1,1,-,1,2,1,-,-,-,165',165',-,-
78575,3575.0,12/13,Segunda División B - Grupo III,Levante UD B,5,5,"2,20",3,-,-,-,2,2,-,-,-,147',440',-,-
78576,3575.0,11/12,Copa del Rey,Levante UD,6,4,"1,50",1,-,-,2,2,1,-,-,-,188',188',-,-
78577,3575.0,11/12,LaLiga,Levante UD,2,2,"0,50",-,-,-,2,-,-,-,-,-,-,19',-,-
78578,3576.0,16/17,LaLiga2,Levante UD,18,7,"1,14",1,-,-,7,-,2,-,-,-,186',186',-,-
78579,3576.0,16/17,Copa del Rey,Levante UD,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,63',-,-
78580,3576.0,15/16,LaLiga,Levante UD,30,23,"0,83",3,1,-,15,4,3,-,-,-,313',939',-,-
78581,3576.0,15/16,Copa del Rey,Levante UD,2,2,"0,50",-,-,-,-,1,-,-,-,-,-,150',-,-
78582,3576.0,14/15,LaLiga,Levante UD,37,35,"1,03",8,2,-,9,5,6,-,-,-,304',2.428',-,-
78583,3576.0,13/14,LaLiga,Levante UD,14,14,"1,43",1,2,-,1,5,1,-,2,-,1.049',1.049',-,-
78584,3576.0,13/14,LaLiga2,RCD Mallorca,23,23,"1,48",5,5,-,6,7,3,-,-,1,327',1.636',-,-
78585,3576.0,13/14,Copa del Rey,RCD Mallorca,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78586,3576.0,12/13,LaLiga,RCD Mallorca,34,33,"0,91",8,6,-,2,11,7,-,-,1,327',2.618',-,-
78587,3576.0,12/13,Copa del Rey,RCD Mallorca,2,1,"1,00",-,-,-,1,-,-,-,-,-,-,32',-,-
78588,3576.0,11/12,LaLiga,RCD Mallorca,35,34,"1,41",9,3,-,5,10,3,1,-,-,287',2.586',-,-
78589,3576.0,11/12,Copa del Rey,RCD Mallorca,2,2,"0,00",-,-,-,1,-,-,-,-,-,-,123',-,-
78590,3576.0,10/11,LaLiga,RCD Mallorca,25,19,"1,11",3,2,-,10,8,1,-,-,-,276',827',-,-
78591,3576.0,10/11,Copa del Rey,RCD Mallorca,3,3,"1,00",1,1,-,-,1,1,-,-,-,268',268',-,-
78592,3576.0,09/10,LaLiga,RCD Mallorca,31,27,"1,67",4,6,-,7,17,1,-,-,-,370',1.479',-,-
78593,3576.0,09/10,Copa del Rey,RCD Mallorca,4,3,"2,00",2,-,-,-,2,2,-,-,-,126',252',-,-
78594,3576.0,08/09,LaLiga2,Gimnàstic de Tarragona,36,36,"1,39",14,-,-,6,17,9,-,-,-,190',2.657',-,-
78595,3576.0,07/08,LaLiga2,Real Sociedad,19,19,"1,74",6,-,-,9,6,3,-,-,1,154',925',-,-
78596,3576.0,07/08,Copa del Rey,RCD Mallorca,5,4,"1,50",-,-,-,1,2,-,-,-,-,-,268',-,-
78597,3576.0,07/08,LaLiga,RCD Mallorca,15,10,"0,90",1,-,-,8,2,2,-,-,-,299',299',-,-
78598,3576.0,06/07,LaLiga,RCD Mallorca,38,37,"1,24",4,-,-,19,15,6,-,-,-,428',1.711',-,-
78599,3576.0,05/06,LaLiga,RCD Mallorca,28,28,"1,04",5,-,-,8,13,5,-,-,-,347',1.736',-,-
78600,3576.0,04/05,LaLiga,RCD Mallorca,9,7,"2,14",3,-,-,-,4,2,-,-,-,184',551',-,-
78601,3577.0,16/17,LaLiga2,Levante UD,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78602,3577.0,16/17,LaLiga2,Real Zaragoza,17,15,"1,13",3,1,-,7,6,1,-,-,-,250',751',-,-
78603,3577.0,16/17,Copa del Rey,Real Zaragoza,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78604,3577.0,15/16,Copa del Rey,Sevilla FC,4,1,"3,00",1,-,-,-,-,-,-,-,-,120',120',-,-
78605,3577.0,15/16,LaLiga,Sevilla FC,13,8,"0,50",1,-,-,5,2,-,-,-,-,299',299',-,-
78606,3577.0,15/16,Europa League,Sevilla FC,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78607,3577.0,15/16,Liga de Campeones de la UEFA,Sevilla FC,1,1,"0,00",-,-,-,1,-,-,-,-,-,-,11',-,-
78608,3577.0,14/15,Segunda División B - Grupo IV,Sevilla Atlético,35,35,"1,17",14,-,-,-,18,9,-,-,1,205',2.875',-,-
78609,3577.0,14/15,Europa League,Sevilla FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78610,3577.0,14/15,LaLiga,Sevilla FC,4,1,"0,00",-,1,-,1,-,-,-,-,-,-,34',-,-
78611,3577.0,14/15,Copa del Rey,Sevilla FC,2,1,"3,00",-,-,-,1,-,-,-,-,-,-,14',-,-
78612,3578.0,16/17,LaLiga2,Rayo Vallecano,25,17,"1,00",-,-,-,-,-,3,-,-,-,-,1.530',21,5
78613,3578.0,16/17,Copa del Rey,Rayo Vallecano,2,2,"1,50",-,-,-,-,-,-,-,-,-,-,210',1,1
78614,3578.0,15/16,Premier League 2,FC Southampton U21,16,16,"1,25",-,-,-,-,-,1,-,-,-,-,1.440',25,3
78615,3578.0,15/16,FA Cup,FC Southampton,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78616,3578.0,15/16,Premier League,FC Southampton,8,2,"0,00",-,-,-,-,-,-,-,-,-,-,180',3,-
78617,3578.0,15/16,EFL Cup,FC Southampton,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78618,3578.0,15/16,Europa League Qualifikation,FC Southampton,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78619,3578.0,14/15,Premier League,FC Southampton,8,2,"1,50",-,-,-,-,-,-,-,-,-,-,180',3,-
78620,3578.0,14/15,Premier League 2,FC Southampton U21,11,11,"1,45",-,-,-,-,-,-,-,-,-,-,990',14,4
78621,3578.0,13/14,Premier League,FC Southampton,20,8,"0,63",-,-,-,1,-,-,-,-,-,-,662',15,1
78622,3578.0,13/14,Premier League 2,FC Southampton U21,3,3,"2,33",-,-,-,-,-,-,-,-,-,-,270',2,2
78623,3578.0,13/14,FA Cup,FC Southampton,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78624,3578.0,13/14,EFL Cup,FC Southampton,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78625,3578.0,12/13,Premier League,FC Southampton,14,9,"1,33",-,-,-,-,-,-,-,-,-,-,810',12,1
78626,3578.0,12/13,U21 Premier League Elite Gruppe,FC Southampton U21,9,8,"1,88",-,-,-,-,-,1,-,-,-,-,720',6,4
78627,3578.0,12/13,EFL Cup,FC Southampton,3,2,"3,00",-,-,-,-,-,-,-,-,-,-,180',1,1
78628,3578.0,11/12,League Two,Gillingham FC,43,20,"1,45",-,-,-,1,-,2,-,-,-,-,1.754',23,8
78629,3578.0,11/12,FA Cup,Gillingham FC,4,1,"1,00",-,-,-,-,-,-,-,-,-,-,90',3,-
78630,3578.0,11/12,EFL Cup,Gillingham FC,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78631,3579.0,16/17,LaLiga2,Rayo Vallecano,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78632,3579.0,15/16,Championship,FC Middlesbrough,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78633,3579.0,15/16,FA Cup,FC Middlesbrough,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',2,-
78634,3579.0,15/16,EFL Cup,FC Middlesbrough,5,5,"2,40",-,-,-,-,-,-,-,-,-,-,510',4,2
78635,3579.0,14/15,Championship,FC Middlesbrough,26,7,"1,00",-,-,-,1,-,-,-,-,-,-,585',8,1
78636,3579.0,14/15,FA Cup,FC Middlesbrough,3,3,"2,00",-,-,-,-,-,-,-,-,-,-,270',2,2
78637,3579.0,14/15,EFL Cup,FC Middlesbrough,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78638,3579.0,13/14,Championship,FC Middlesbrough,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',1,-
78639,3579.0,12/13,LaLiga2,Real Madrid Castilla,39,26,"1,42",-,-,1,-,1,1,-,-,-,-,2.318',37,6
78640,3579.0,11/12,LaLiga,Real Madrid CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78641,3579.0,11/12,Segunda División B - Grupo I,Real Madrid Castilla,1,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,1
78642,3579.0,11/12,Liga de Campeones de la UEFA,Real Madrid CF,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78643,3579.0,10/11,LaLiga,Real Madrid CF,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,6',-,1
78644,3580.0,16/17,Copa del Rey,Rayo Vallecano,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78645,3580.0,16/17,LaLiga2,Rayo Vallecano,8,8,"1,38",-,-,-,-,-,2,-,-,-,-,720',8,4
78646,3580.0,15/16,LaLiga,Rayo Vallecano,10,10,"1,30",-,-,-,-,1,-,-,1,-,-,807',13,4
78647,3580.0,14/15,LaLiga,Rayo Vallecano,25,21,"1,24",-,-,-,1,2,2,-,-,-,-,1.736',30,8
78648,3580.0,14/15,Copa del Rey,Rayo Vallecano,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78649,3580.0,13/14,LaLiga,Elche CF,32,9,"1,00",-,-,-,-,1,-,-,1,-,-,775',14,3
78650,3580.0,13/14,Copa del Rey,Elche CF,2,2,"0,50",-,-,-,-,-,-,-,-,-,-,180',3,-
78651,3580.0,12/13,LaLiga,Granada CF,35,25,"0,80",-,-,-,1,-,3,-,-,-,-,2.197',39,4
78652,3580.0,12/13,Copa del Rey,Granada CF,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78653,3580.0,11/12,LaLiga,Racing de Santander,29,25,"0,92",-,-,-,-,-,5,-,1,-,-,2.162',33,11
78654,3580.0,10/11,LaLiga,Racing de Santander,37,37,"1,24",-,-,-,-,-,5,-,-,-,-,3.330',54,9
78655,3580.0,09/10,LaLiga,Racing de Santander,19,16,"0,81",-,-,-,-,1,-,-,-,-,-,1.420',25,2
78656,3580.0,09/10,Copa del Rey,Racing de Santander,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78657,3580.0,08/09,LaLiga,Racing de Santander,34,34,"1,32",-,-,-,-,1,3,-,1,-,-,3.000',41,10
78658,3580.0,08/09,Copa del Rey,Racing de Santander,3,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',3,-
78659,3580.0,08/09,Copa de la UEFA,Racing de Santander,5,3,"1,67",-,-,-,-,-,-,-,-,-,-,270',3,1
78660,3580.0,07/08,LaLiga,Racing de Santander,33,33,"1,70",-,-,-,1,1,3,-,1,-,-,2.850',32,17
78661,3580.0,07/08,Copa del Rey,Racing de Santander,3,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',3,-
78662,3580.0,06/07,LaLiga,Racing de Santander,34,32,"1,41",-,-,-,-,1,2,-,1,-,-,2.821',37,11
78663,3580.0,05/06,LaLiga,Racing de Santander,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',2,-
78664,3580.0,04/05,LaLiga,Racing de Santander,5,1,"1,00",-,-,-,-,-,-,-,-,-,-,90',-,1
78665,3581.0,16/17,LaLiga2,Rayo Vallecano,21,20,"1,20",-,-,-,-,1,4,-,-,-,-,1.796',-,-
78666,3581.0,16/17,Copa del Rey,Rayo Vallecano,2,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
78667,3581.0,15/16,LaLiga,Rayo Vallecano,25,22,"1,09",2,-,-,-,5,6,1,-,-,861',1.722',-,-
78668,3581.0,15/16,Copa del Rey,Rayo Vallecano,3,2,"1,50",-,-,-,-,-,2,-,-,-,-,180',-,-
78669,3581.0,14/15,LaLiga,Rayo Vallecano,28,28,"1,43",-,3,-,-,4,6,-,-,-,-,2.415',-,-
78670,3581.0,14/15,Copa del Rey,Rayo Vallecano,1,1,"0,00",-,-,-,-,1,-,-,-,-,-,45',-,-
78671,3581.0,13/14,LaLiga,Rayo Vallecano,21,19,"1,58",-,1,1,-,1,5,-,-,-,-,1.702',-,-
78672,3581.0,13/14,Copa del Rey,Rayo Vallecano,1,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78673,3581.0,12/13,LaLiga,Deportivo de La Coruña,28,24,"0,96",-,-,-,4,2,5,-,-,-,-,1.790',-,-
78674,3581.0,11/12,LaLiga2,Deportivo de La Coruña,31,27,"2,30",-,-,-,2,5,4,1,1,-,-,2.166',-,-
78675,3581.0,11/12,Copa del Rey,Deportivo de La Coruña,2,1,"3,00",-,-,-,-,1,-,-,-,-,-,65',-,-
78676,3581.0,10/11,LaLiga,Deportivo de La Coruña,13,6,"0,17",-,-,1,2,2,2,-,-,-,-,385',-,-
78677,3581.0,10/11,Copa del Rey,Deportivo de La Coruña,6,5,"1,40",-,1,-,-,2,-,-,-,-,-,441',-,-
78678,3581.0,09/10,LaLiga,Deportivo de La Coruña,26,10,"0,70",-,-,1,2,1,1,-,-,-,-,704',-,-
78679,3581.0,09/10,Copa del Rey,Deportivo de La Coruña,5,5,"1,60",-,1,-,-,-,-,-,-,-,-,450',-,-
78680,3581.0,08/09,LaLiga,Deportivo de La Coruña,31,29,"1,69",1,1,-,-,2,7,-,-,-,2.535',2.535',-,-
78681,3581.0,08/09,Copa de la UEFA,Deportivo de La Coruña,6,3,"0,00",-,-,-,-,-,-,-,-,-,-,300',-,-
78682,3581.0,08/09,Copa del Rey,Deportivo de La Coruña,2,2,"1,50",-,-,-,1,-,1,-,-,-,-,125',-,-
78683,3581.0,08/09,Clasificación Copa de la UEFA,Deportivo de La Coruña,2,2,"2,00",-,-,-,1,1,-,-,-,-,-,99',-,-
78684,3581.0,08/09,Copa Intertoto de la UEFA,Deportivo de La Coruña,1,1,"3,00",-,-,-,1,-,-,-,-,-,-,44',-,-
78685,3581.0,07/08,LaLiga,Atlético de Madrid,21,8,"1,88",-,-,1,2,2,-,-,-,-,-,552',-,-
78686,3581.0,07/08,Copa de la UEFA,Atlético de Madrid,6,3,"3,00",-,-,-,-,1,2,-,-,-,-,241',-,-
78687,3581.0,07/08,Copa del Rey,Atlético de Madrid,3,3,"1,67",-,-,-,-,1,-,-,-,-,-,236',-,-
78688,3581.0,07/08,Clasificación Copa de la UEFA,Atlético de Madrid,1,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78689,3581.0,07/08,Copa Intertoto de la UEFA,Atlético de Madrid,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78690,3581.0,06/07,LaLiga,Atlético de Madrid,33,22,"1,55",2,-,-,2,-,2,-,-,-,919',1.837',-,-
78691,3581.0,05/06,Liga NOS,Académica Coimbra,30,30,"1,27",-,1,-,-,2,3,-,-,-,-,2.581',-,-
78692,3581.0,04/05,Liga NOS,Académica Coimbra,32,24,"1,38",1,-,-,1,3,4,-,-,-,2.007',2.007',-,-
78693,3581.0,03/04,Liga NOS,Académica Coimbra,3,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78694,3582.0,16/17,LaLiga2,Rayo Vallecano,22,16,"1,13",2,1,-,-,2,6,-,-,-,690',1.379',-,-
78695,3582.0,16/17,Copa del Rey,Rayo Vallecano,1,1,"3,00",-,-,-,-,-,1,-,-,-,-,90',-,-
78696,3582.0,15/16,LaLiga,Rayo Vallecano,24,17,"1,06",1,1,-,7,2,4,1,-,-,1.029',1.029',-,-
78697,3582.0,14/15,LaLiga,Rayo Vallecano,23,19,"1,42",1,-,-,-,3,6,-,-,-,1.592',1.592',-,-
78698,3582.0,14/15,Copa del Rey,Rayo Vallecano,2,2,"0,50",-,-,-,2,-,-,-,-,-,-,64',-,-
78699,3582.0,13/14,LaLiga,Real Betis Balompié,26,24,"0,67",1,1,-,2,1,9,1,-,-,2.027',2.027',-,-
78700,3582.0,13/14,Europa League,Real Betis Balompié,9,6,"1,83",-,-,-,2,-,-,-,-,-,-,414',-,-
78701,3582.0,13/14,Copa del Rey,Real Betis Balompié,3,2,"0,50",1,-,-,-,1,1,-,-,-,118',118',-,-
78702,3582.0,12/13,LaLiga,Real Betis Balompié,31,28,"1,21",-,-,1,2,-,6,1,1,-,-,2.350',-,-
78703,3582.0,12/13,Copa del Rey,Real Betis Balompié,5,3,"1,67",1,-,-,1,-,1,-,-,-,203',203',-,-
78704,3582.0,11/12,LaLiga,Real Betis Balompié,23,12,"1,42",-,-,-,3,-,4,-,-,-,-,937',-,-
78705,3582.0,11/12,Copa del Rey,Real Betis Balompié,2,2,"1,50",-,-,-,-,1,2,-,-,-,-,111',-,-
78706,3582.0,10/11,LaLiga2,Rayo Vallecano,30,28,"1,93",-,-,1,-,1,13,2,-,-,-,2.443',-,-
78707,3582.0,10/11,Copa del Rey,Rayo Vallecano,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78708,3582.0,09/10,Premier League,Wigan Athletic,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78709,3582.0,09/10,Premier Reserve League North,Wigan Athletic Reserves,5,5,"1,80",1,-,-,-,1,-,-,-,-,405',405',-,-
78710,3582.0,09/10,FA Cup,Wigan Athletic,3,2,"2,00",-,-,-,-,1,-,-,-,-,-,135',-,-
78711,3582.0,09/10,EFL Cup,Wigan Athletic,1,1,"0,00",1,-,-,-,-,1,-,-,-,90',90',-,-
78712,3582.0,08/09,LaLiga2,Rayo Vallecano,25,18,"1,50",1,-,1,-,-,3,-,-,-,1.620',1.620',-,-
78713,3583.0,16/17,LaLiga2,Rayo Vallecano,3,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78714,3583.0,15/16,Promoción de ascenso a LaLiga2 ,Villarreal CF B,2,2,"1,00",-,-,-,-,-,-,-,-,-,-,180',-,-
78715,3583.0,15/16,Segunda División B - Grupo III,Villarreal CF B,32,32,"1,75",1,-,1,-,-,5,-,-,-,2.880',2.880',-,-
78716,3583.0,15/16,LaLiga,Villarreal CF,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78717,3583.0,15/16,Europa League,Villarreal CF,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78718,3583.0,15/16,Copa del Rey,Villarreal CF,4,1,"3,00",-,-,-,-,-,-,-,-,-,-,90',-,-
78719,3583.0,14/15,Promoción de ascenso a LaLiga ,Girona FC,2,2,"1,50",-,-,-,-,-,-,-,-,-,-,180',-,-
78720,3583.0,14/15,LaLiga2,Girona FC,25,14,"1,93",-,-,-,8,2,2,-,-,-,-,622',-,-
78721,3583.0,14/15,Copa del Rey,Girona FC,2,1,"0,00",-,-,-,-,-,-,-,-,-,-,120',-,-
78722,3583.0,13/14,Segunda División B - Grupo III,Villarreal CF B,4,4,"1,75",-,-,-,-,-,-,-,-,-,-,360',-,-
78723,3583.0,13/14,Copa del Rey,Villarreal CF,1,1,"1,00",-,-,-,1,-,-,-,-,-,-,23',-,-
78724,3583.0,13/14,LaLiga,Villarreal CF,13,3,"2,00",-,-,-,-,-,-,-,1,-,-,219',-,-
78725,3583.0,12/13,LaLiga2,Villarreal CF,18,7,"1,57",-,-,-,1,1,-,-,-,-,-,530',-,-
78726,3583.0,12/13,Segunda División B - Grupo III,Villarreal CF B,1,1,"0,00",-,-,-,-,-,-,-,-,-,-,90',-,-
