,Avatar,Nombre,Nombre_Completo,Dorsal,Nacionalidad,bandera_pais,valor,Equipo,Altura,Pie,Edad,Fecha_nacimiento,Contrato_hasta,Posicion,Fichado,Agente,Lugar_nacimiento,Proveedror
2109,tmssl.akamaized.net//images/portrait/header/24105-1448545812.jpg?lm=1448545826,Simon Pouplin,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,81.0,"1,87m",izquierdo,31,28/05/1985,30.06.2018,Portero,07/08/2014,Miembro de su familia,Cholet  ,-
2110,tmssl.akamaized.net//images/portrait/header/43256-1448545952.jpg?lm=1448545964,Paul Baysse,-,4,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"4,00 mill. € ",81.0,"1,84m",derecho,28,18/05/1988,30.06.2018,Defensa - Defensa central,01/07/2016,Gallea Gestion S.A,Bordeaux  ,-
2111,tmssl.akamaized.net//images/portrait/header/344596-1482166351.jpg?lm=1482166381,Malang Sarr,-,32,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,50 mill. € ",81.0,"1,82m",izquierdo,18,23/01/1999,30.06.2021,Defensa - Defensa central,01/07/2016,-,Nizza  ,-
2112,tmssl.akamaized.net//images/portrait/header/60558-1448546147.jpg?lm=1448546181,Maxime Le Marchand,-,20,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,50 mill. € ",81.0,"1,85m",izquierdo,27,11/10/1989,30.06.2018,Defensa - Defensa central,01/07/2015,-,Saint-Malo  ,-
2113,tmssl.akamaized.net//images/portrait/header/16136-1437471217.jpg?lm=1437471494,Dante,-,31,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,00 mill. € ",81.0,"1,88m",izquierdo,33,18/10/1983,30.06.2019,Defensa - Defensa central,23/08/2016,Marcus Marin,Salvador da Bahia  ,-
2114,tmssl.akamaized.net//images/portrait/header/249636-1448546173.jpg?lm=1448546190,Gautier Lloris,-,3,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,81.0,"1,91m",derecho,21,18/07/1995,30.06.2017,Defensa - Defensa central,01/07/2015,-,Nizza  ,-
2115,tmssl.akamaized.net//images/portrait/header/312862-1445518284.jpg?lm=1445518300,Dalbert,-,29,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"5,00 mill. € ",81.0,"1,82m",izquierdo,23,08/09/1993,30.06.2021,Defensa - Lateral izquierdo,06/07/2016,MSM &amp; C SARL,Barra Mansa  ,-
2116,tmssl.akamaized.net//images/portrait/header/318508-1445954093.jpg?lm=1445954106,Olivier Boscagli,-,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",81.0,"1,81m",izquierdo,19,18/11/1997,-,Defensa - Lateral izquierdo,01/07/2015,-,Monaco  ,-
2117,tmssl.akamaized.net//bilder/spielerfotos/s_215876_720_2013_10_25_1.jpg?lm=0,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,21,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"9,00 mill. € ",81.0,"1,75m",derecho,23,06/10/1993,30.06.2017,Defensa - Lateral derecho,31/08/2015,-,Lisboa  ,Nike
2118,tmssl.akamaized.net//bilder/spielerfotos/s_111058_1082_2010_1.jpg?lm=0,Arnaud Souquet,-,2,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,25 mill. € ",81.0,"1,79m",derecho,25,12/02/1992,-,Defensa - Lateral derecho,25/07/2016,Gallea Gestion S.A,Paris  ,-
2119,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Patrick Burner,-,15,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,81.0,"1,68m",derecho,20,11/04/1996,30.06.2019,Defensa - Lateral derecho,01/07/2016,-,Fort-de-France  ,-
2120,tmssl.akamaized.net//bilder/spielerfotos/s_215686_10831_2010_1.jpg?lm=0,Rémi Walter,-,18,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"3,00 mill. € ",81.0,"1,75m",izquierdo,21,26/04/1995,30.06.2019,Medio campo - Pivote,16/01/2016,Together For You,Essey-lès-Nancy  ,-
2121,tmssl.akamaized.net//images/portrait/header/236783-1448546290.jpg?lm=1448546468,Albert Rafetraniaina,Albert Tokinirina Rafetraniaina,12,Madagascar,//tmssl.akamaized.net//images/flagge/verysmall/101.png?lm=1396275450,800 miles € ,81.0,"1,76m",derecho,20,09/09/1996,30.06.2018,Medio campo - Pivote,01/07/2015,-,Ambohitrony  ,-
2122,tmssl.akamaized.net//images/portrait/header/178614-1423578816.jpg?lm=1433143833,Jean Michaël Seri,-,6,Costa de Marfil,//tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1396275488,"12,00 mill. € ",81.0,"1,65m",derecho,25,19/07/1991,30.06.2019,Medio campo - Medio centro,01/07/2015,MNM Sports Management,Grand-Bereby  ,-
2123,tmssl.akamaized.net//images/portrait/header/290551-1444910164.jpg?lm=1444910198,Vincent Koziello,-,26,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"11,00 mill. € ",81.0,"1,68m",derecho,21,28/10/1995,30.06.2018,Medio campo - Medio centro,01/07/2015,MSM &amp; C SARL,Grasse  ,-
2124,tmssl.akamaized.net//bilder/spielerfotos/s_182889_826_2012_1.jpg?lm=0,Wylan Cyprien,-,25,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"10,00 mill. € ",81.0,"1,80m",derecho,22,28/01/1995,-,Medio campo - Medio centro,27/07/2016,MSM &amp; C SARL,Les Abymes  ,-
2125,tmssl.akamaized.net//images/portrait/header/29311-1405447026.jpg?lm=1433144240,Mounir Obbadi,العبادي منير,-,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,"1,00 mill. € ",81.0,"1,72m",derecho,33,04/04/1983,-,Medio campo - Medio centro,31/01/2017,Ben Kouider Group,Meulan  ,-
2126,tmssl.akamaized.net//images/portrait/header/118022-1450861821.jpg?lm=1450861839,Younès Belhanda,يونس بلهندة,5,Marruecos,//tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1396275477,"9,00 mill. € ",81.0,"1,77m",derecho,26,25/02/1990,30.06.2017,Medio campo - Medio centro ofensivo,31/08/2016,World Football,Avignon  ,adidas
2127,tmssl.akamaized.net//images/portrait/header/126687-1448353198.jpg?lm=1448353282,Valentin Eysseric,-,13,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"4,00 mill. € ",81.0,"1,77m",derecho,24,25/03/1992,30.06.2017,Medio campo - Medio centro ofensivo,10/01/2013,MSM &amp; C SARL,Aix-en-Provence  ,-
2128,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Arnaud Lusamba,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"2,00 mill. € ",81.0,"1,80m",derecho,20,04/01/1997,-,Medio campo - Medio centro ofensivo,19/07/2016,MSM &amp; C SARL,Metz  ,-
2129,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Vincent Marcel,-,33,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,81.0,"1,80m",izquierdo,19,09/04/1997,-,Delantero - Extremo derecho,-,BESTWAY SOCCER LIMITED,Basse Terre  ,-
2130,tmssl.akamaized.net//images/portrait/header/401836-1476798292.png?lm=1476798311,Bassem Srarfi,بسام الصرارفي,11,Túnez,//tmssl.akamaized.net//images/flagge/verysmall/173.png?lm=1396275477,275 miles € ,81.0,"1,76m",izquierdo,19,25/06/1997,30.06.2021,Delantero - Extremo derecho,31/01/2017,KK Sportsmanagement Gbr,-,-
2131,tmssl.akamaized.net//images/portrait/header/243606-1413554207.png?lm=1413554235,Anastasios Donis,Αναστάσιος Δώνης,22,Grecia,//tmssl.akamaized.net//images/flagge/verysmall/56.png?lm=1396275450,"1,25 mill. € ",81.0,"1,78m",ambidiestro,20,29/08/1996,30.06.2017,Delantero - Media punta,20/07/2016,Sports Connection,Blackburn  ,-
2132,tmssl.akamaized.net//images/portrait/header/167329-1444909796.jpg?lm=1444909808,Alassane Pléa,-,14,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"12,00 mill. € ",81.0,"1,81m",derecho,23,10/03/1993,30.06.2018,Delantero - Delantero centro,28/08/2014,Frederic Guerra,Lille  ,-
2133,tmssl.akamaized.net//images/portrait/header/45146-1416323511.jpg?lm=1433144604,Mario Balotelli,Mario Barwuah Balotelli,9,Italia,//tmssl.akamaized.net//images/flagge/verysmall/75.png?lm=1396275478,"9,00 mill. € ",81.0,"1,89m",derecho,26,12/08/1990,30.06.2017,Delantero - Delantero centro,31/08/2016,Mino Raiola,Palermo  ,Puma
2134,tmssl.akamaized.net//images/portrait/header/139018-1448546818.jpg?lm=1448546888,Mickaël Le Bihan,-,10,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",81.0,"1,84m",derecho,26,16/05/1990,30.06.2019,Delantero - Delantero centro,31/08/2015,Léandre Chouya,Ploemeur  ,-
2135,tmssl.akamaized.net//bilder/spielerfotos/s_212937_23658_2012_1.jpg?lm=0,Alexy Bosetti,-,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",81.0,"1,72m",derecho,23,23/04/1993,30.06.2017,Delantero - Delantero centro,01/07/2012,MSM &amp; C SARL,Nizza  ,-
2136,tmssl.akamaized.net//images/portrait/header/226273-1448546880.jpg?lm=1448546905,Bryan Constant,-,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,81.0,"1,83m",derecho,22,27/03/1994,30.06.2017,Delantero - Delantero centro,01/07/2014,Samii Sport-Marketing Agentur,Fréjus  ,-
2137,tmssl.akamaized.net//images/portrait/header/6270-1448351035.jpg?lm=1448351055,Yohann Pelé,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,82.0,"1,96m",derecho,34,04/11/1982,30.06.2018,Portero,01/07/2015,MSG - Media Sports Group,Brou-sur-Chantereine  ,-
2138,tmssl.akamaized.net//bilder/spielerfotos/s_191056_244_2014_01_02_1.jpg?lm=0,Brice Samba,-,1,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,400 miles € ,82.0,"1,86m",derecho,22,25/04/1994,30.06.2017,Portero,04/01/2013,Meïssa N'diaye,Linzolo  ,-
2139,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Florian Escales,-,40,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,82.0,"1,84m",derecho,21,03/02/1996,30.06.2019,Portero,01/07/2016,GROUPE USM,Aix-en-Provence  ,-
2140,tmssl.akamaized.net//bilder/spielerfotos/s_182579_383_2012_1.jpg?lm=0,Karim Rekik,كريم رقيق,4,Países Bajos,//tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1396275478,"3,00 mill. € ",82.0,"1,86m",izquierdo,22,02/12/1994,30.06.2019,Defensa - Defensa central,01/07/2015,Juzzt Football,Den Haag  ,-
2141,tmssl.akamaized.net//images/portrait/header/213841-1447230783.jpg?lm=1447230826,Dória,-,3,Brasil,//tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1396275477,"2,50 mill. € ",82.0,"1,89m",izquierdo,22,08/11/1994,30.06.2019,Defensa - Defensa central,01/09/2014,Miembro de su familia,São Gonçalo  ,-
2142,tmssl.akamaized.net//images/portrait/header/63252-1464947039.jpg?lm=1464947052,Tomas Hubocan,-,15,Eslovaquia,//tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1396275478,"2,00 mill. € ",82.0,"1,83m",ambidiestro,31,17/09/1985,30.06.2019,-,07/07/2016,Stars &amp; Friends,Ĺ˝ilina  ,-
2143,tmssl.akamaized.net//bilder/spielerfotos/s_27300_46_2013_09_09_1.jpg?lm=0,Rolando,-,6,Portugal,//tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1396275486,"1,50 mill. € ",82.0,"1,90m",derecho,31,31/08/1985,30.06.2018,Defensa - Defensa central,31/08/2015,Soccer Features Limited,São Vicente  ,-
2144,tmssl.akamaized.net//bilder/spielerfotos/s_5477_244_2014_01_02_1.jpg?lm=0,Rod Fanni,-,24,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,82.0,"1,85m",derecho,35,06/12/1981,30.06.2017,Defensa - Defensa central,31/08/2016,Pro Concept International,Martigues  ,-
2145,tmssl.akamaized.net//images/portrait/header/6803-1448018788.jpg?lm=1448018804,Henri Bedimo,Henri Bedimo Nsamé,12,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"1,00 mill. € ",82.0,"1,80m",izquierdo,32,04/06/1984,30.06.2019,Defensa - Lateral izquierdo,01/07/2016,Sigma Foot,Douala  ,-
2146,tmssl.akamaized.net//images/portrait/header/5285-1416219199.jpg?lm=1433144708,Patrice Evra,Patrice Latyr Evra,21,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,00 mill. € ",82.0,"1,74m",izquierdo,35,15/05/1981,30.06.2018,Defensa - Lateral izquierdo,25/01/2017,P&amp;P; Sport Management sam.,Dakar  ,Nike
2147,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Alphousseyni Sane,-,34,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,82.0,"1,74m",izquierdo,21,17/01/1996,30.06.2019,Defensa - Lateral izquierdo,01/07/2016,GROUPE USM,Marseille  ,-
2148,tmssl.akamaized.net//images/portrait/header/83002-1437558194.jpg?lm=1437558207,Hiroki Sakai,酒井 宏樹,2,Japón,//tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1396275478,"2,50 mill. € ",82.0,"1,84m",derecho,26,12/04/1990,30.06.2019,Defensa - Lateral derecho,01/07/2016,Base Soccer Agency Ltd,"Kashiwa, Chiba  ",Nike
2149,tmssl.akamaized.net//images/portrait/header/47893-1455553451.jpg?lm=1455553542,William Vainqueur,William-Jacques Vainqueur,19,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"5,50 mill. € ",82.0,"1,80m",derecho,28,19/11/1988,30.06.2017,Medio campo - Pivote,31/08/2016,Meïssa N'diaye,Neuilly-sur-Marne  ,Nike
2150,tmssl.akamaized.net//images/portrait/header/81386-1448524846.jpg?lm=1448524900,Grégory Sertic,-,13,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"4,00 mill. € ",82.0,"1,83m",derecho,27,05/08/1989,30.06.2020,Medio campo - Pivote,30/01/2017,S.C. Sports Management,Brétigny-sur-Orge  ,-
2151,tmssl.akamaized.net//images/portrait/header/354361-1448351122.jpg?lm=1448351164,André Zambo Anguissa,André-Franck Zambo Anguissa,29,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"1,50 mill. € ",82.0,"1,84m",derecho,21,16/11/1995,30.06.2018,Medio campo - Pivote,31/07/2015,-,Yaoundé  ,-
2152,tmssl.akamaized.net//bilder/spielerfotos/s_26763_11_2012_2.jpg?lm=0,Abou Diaby,Vassiriki Abou Diaby,5,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,500 miles € ,82.0,"1,91m",derecho,30,11/05/1986,30.06.2017,Medio campo - Pivote,28/07/2015,Sin resolverse,Aubervilliers  ,-
2153,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Bill Tuiloma,Bill Poni Tuiloma,25,Nueva Zelanda,//tmssl.akamaized.net//images/flagge/verysmall/120.png?lm=1396275489,100 miles € ,82.0,"1,82m",derecho,21,27/03/1995,30.06.2018,Medio campo - Pivote,20/07/2015,-,Otahuhu  ,-
2154,tmssl.akamaized.net//images/portrait/header/174094-1449588900.jpg?lm=1449588960,Morgan Sanson,-,8,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"10,00 mill. € ",82.0,"1,80m",derecho,22,18/08/1994,30.06.2021,Medio campo - Medio centro,17/01/2017,MSM &amp; C SARL,Saint-Doulchard  ,-
2155,tmssl.akamaized.net//images/portrait/header/290862-1448351213.jpg?lm=1448351291,Maxime López,Maxime Baila López,27,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"4,00 mill. € ",82.0,"1,67m",derecho,19,04/12/1997,30.06.2017,Medio campo - Medio centro,08/07/2014,-,Marseille  ,-
2156,tmssl.akamaized.net//images/portrait/header/146143-1486028249.jpg?lm=1486028264,Zinédine Machach,-,23,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"1,50 mill. € ",82.0,"1,85m",derecho,21,05/01/1996,30.06.2017,Medio campo - Medio centro,27/07/2016,GROUPE USM,Marseille  ,-
2157,tmssl.akamaized.net//images/portrait/header/113707-1448351156.jpg?lm=1448351174,Rémy Cabella,-,7,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"7,00 mill. € ",82.0,"1,71m",derecho,26,08/03/1990,30.06.2020,Medio campo - Medio centro ofensivo,05/07/2016,MSM &amp; C SARL,Ajaccio  ,-
2158,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Saîf-Eddine Khaoui,سيف الدين خاوي,20,Túnez,//tmssl.akamaized.net//images/flagge/verysmall/173.png?lm=1396275477,800 miles € ,82.0,"1,80m",izquierdo,21,27/04/1995,30.06.2021,Medio campo - Medio centro ofensivo,01/07/2016,-,Lyon  ,-
2159,tmssl.akamaized.net//images/portrait/header/37647-1465213771.jpg?lm=1465213789,Dimitri Payet,-,11,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"30,00 mill. € ",82.0,"1,76m",ambidiestro,29,29/03/1987,30.06.2021,Delantero - Extremo izquierdo,30/01/2017,MSM &amp; C SARL,Saint-Pierre  ,Nike
2160,tmssl.akamaized.net//bilder/spielerfotos/s_241119_12764_2012_1.jpg?lm=0,Clinton N'Jie,Clinton Mua N'Jie,14,Camerún,//tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1396275478,"7,00 mill. € ",82.0,"1,75m",derecho,23,15/08/1993,30.06.2017,Delantero - Extremo izquierdo,31/08/2016,-,Douala  ,-
2161,tmssl.akamaized.net//images/portrait/header/184892-1478257012.jpg?lm=1478257025,Florian Thauvin,-,26,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"11,00 mill. € ",82.0,"1,79m",izquierdo,24,26/01/1993,30.06.2017,Delantero - Extremo derecho,04/08/2016,MSM &amp; C SARL,Orléans  ,-
2162,tmssl.akamaized.net//images/portrait/header/190685-1448351341.jpg?lm=1448351425,Bouna Sarr,-,17,Guina,//tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1396275478,"2,00 mill. € ",82.0,"1,77m",derecho,25,31/01/1992,30.06.2020,Delantero - Extremo derecho,03/07/2015,World Soccer Star GMBH,Lyon  ,-
2163,tmssl.akamaized.net//bilder/spielerfotos/s_22388_3377_2012_1.jpg?lm=0,Bafetimbi Gomis,-,18,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"7,00 mill. € ",82.0,"1,84m",derecho,31,06/08/1985,30.06.2017,Delantero - Delantero centro,29/07/2016,Mondial Promotion,La Seyne-sur-Mer  ,-
2164,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Aaron Leya Iseka,-,22,Bélgica,//tmssl.akamaized.net//images/flagge/verysmall/19.png?lm=1396275450,"1,50 mill. € ",82.0,"1,82m",derecho,19,15/11/1997,30.06.2017,Delantero - Delantero centro,23/07/2016,Meïssa N'diaye,Brussel  ,-
2165,tmssl.akamaized.net//images/portrait/header/default.jpg?lm=1455618221,Antoine Rabillard,-,28,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,82.0,"1,75m",derecho,21,22/09/1995,30.06.2017,Delantero - Delantero centro,07/03/2016,-,Rodez  ,-
2166,tmssl.akamaized.net//images/portrait/header/290872-1448351416.jpg?lm=1448351448,Jérémie Porsan-Clemente,-,32,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,150 miles € ,82.0,"1,80m",derecho,19,16/12/1997,30.06.2017,Delantero - Delantero centro,08/07/2014,World Football,Schoelcher  ,-
2167,tmssl.akamaized.net//images/portrait/header/39910-1448352392.jpg?lm=1448352524,Stéphane Ruffier,-,16,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"7,00 mill. € ",83.0,"1,88m",derecho,30,27/09/1986,30.06.2021,Portero,11/07/2011,Miembro de su familia,Bayonne  ,-
2168,tmssl.akamaized.net//images/portrait/header/324829-1448352459.jpg?lm=1448352556,Anthony Maisonnial,-,1,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,600 miles € ,83.0,"1,87m",derecho,18,23/03/1998,30.06.2018,Portero,01/07/2015,score agencies,Saint-Priest-en-Jare  ,-
2169,tmssl.akamaized.net//images/portrait/header/33925-1448352426.jpg?lm=1448352545,Jessy Moulin,-,30,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,300 miles € ,83.0,"1,85m",derecho,31,13/01/1986,30.06.2018,Portero,01/07/2005,-,Valence  ,-
2170,tmssl.akamaized.net//images/portrait/header/22390-1448352569.jpg?lm=1448352595,Loïc Perrin,-,24,Francia,//tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1396275450,"7,50 mill. € ",83.0,"1,81m",derecho,31,07/08/1985,30.06.2018,Defensa - Defensa central,01/07/2003,score agencies,Saint-Étienne  ,-
2171,tmssl.akamaized.net//images/portrait/header/149652-1449578135.jpg?lm=1449578152,Léo Lacroix,-,4,Suiza,//tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1396275450,"3,50 mill. € ",83.0,"1,97m",derecho,24,27/02/1992,30.06.2020,Defensa - Defensa central,31/08/2016,Atalentis,Lausanne  ,Nike
2172,tmssl.akamaized.net//images/portrait/header/140497-1448352645.jpg?lm=1448352727,Florentin Pogba,-,19,Guina,//tmssl.akamaized.net//images/flagge/verysmall/59.png?lm=1396275478,"3,00 mill. € ",83.0,"1,89m",izquierdo,26,19/08/1990,30.06.2018,Defensa - Defensa central,04/09/2012,firsteleven ISM,Conakry  ,-
2173,tmssl.akamaized.net//images/portrait/header/56795-1448381805.png?lm=1448381905,Cheikh M'Bengue,-,12,Senegal,//tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1396275486,"2,00 mill. € ",83.0,"1,83m",izquierdo,28,23/07/1988,30.06.2019,Defensa - Lateral izquierdo,20/07/2016,WB-Sportmanagement,Toulouse  ,-
