,Jugador,Temporada,Dato,Ultimo_club,Nuevo_club,Valor,Coste
6452,999.0,12/13,04/08/2012,Empoli U19,Juventus U19,200 miles €,Préstamo
6453,999.0,11/12,01/07/2011,Empoli Jugend,Empoli U19,-,-
6454,1000.0,16/17,15/07/2016,Bayern Múnich,Juventus,"16,00 mill. €","Tarifa de préstamo:3,00 mill. €"
6455,1000.0,14/15,27/08/2014,AS Roma,Bayern Múnich,"28,00 mill. €","28,00 mill. €"
6456,1000.0,13/14,13/07/2013,Udinese Calcio,AS Roma,"13,00 mill. €","13,50 mill. €"
6457,1000.0,10/11,01/07/2010,Clermont Foot,Udinese Calcio,"1,20 mill. €",Libre
6458,1000.0,08/09,01/07/2008,Marseille,Clermont Foot,100 miles €,Libre
6459,1000.0,07/08,30/06/2008,FC Lorient,Marseille,100 miles €,Fin de préstamo
6460,1000.0,07/08,23/07/2007,Marseille,FC Lorient,100 miles €,Tarifa de préstamo:100 miles €
6461,1000.0,06/07,30/06/2007,Tours FC,Marseille,100 miles €,Fin de préstamo
6462,1000.0,06/07,20/07/2006,Marseille,Tours FC,-,Préstamo
6463,1000.0,05/06,01/07/2005,Marseille B,Marseille,-,-
6464,1001.0,05/06,01/07/2005,Fiorentina,Juventus,"9,00 mill. €","7,30 mill. €"
6465,1001.0,04/05,01/07/2004,AS Livorno,Fiorentina,-,"6,50 mill. €"
6466,1001.0,00/01,01/07/2000,Livorno U19,AS Livorno,-,-
6467,1002.0,10/11,01/01/2011,VfL Wolfsburg,Juventus,"8,50 mill. €",300 miles €
6468,1002.0,08/09,01/07/2008,US Palermo,VfL Wolfsburg,"11,00 mill. €","14,00 mill. €"
6469,1002.0,04/05,01/07/2004,Chievo Verona,US Palermo,-,"1,50 mill. €"
6470,1002.0,03/04,01/07/2003,Ascoli,Chievo Verona,-,gratuito
6471,1002.0,01/02,01/01/2002,AC Firenze Rondinella,Ascoli,-,100 miles €
6472,1002.0,00/01,31/12/2000,Pistoiese,AC Firenze Rondinella,-,Fin de préstamo
6473,1002.0,00/01,01/07/2000,AC Firenze Rondinella,Pistoiese,-,Préstamo
6474,1002.0,98/99,01/07/1998,eigene Jugend,AC Firenze Rondinella,-,-
6475,1003.0,15/16,20/08/2015,FC Porto,Juventus,"20,00 mill. €","26,00 mill. €"
6476,1003.0,11/12,01/07/2011,Maldonado,FC Porto,"1,80 mill. €","9,60 mill. €"
6477,1003.0,10/11,30/06/2011,Santos FC,Maldonado,"1,80 mill. €",Fin de préstamo
6478,1003.0,09/10,01/03/2010,Maldonado,Santos FC,500 miles €,Préstamo
6479,1003.0,09/10,01/02/2010,Atlético-PR,Maldonado,500 miles €,"2,20 mill. €"
6480,1003.0,08/09,01/07/2008,Paranaense,Atlético-PR,-,-
6481,1004.0,15/16,30/06/2016,Marseille,Juventus,"1,00 mill. €",Fin de préstamo
6482,1004.0,15/16,31/08/2015,Juventus,Marseille,"1,50 mill. €",Préstamo
6483,1004.0,14/15,30/01/2015,Parma,Juventus,"1,80 mill. €",Fin de préstamo
6484,1004.0,14/15,01/09/2014,Juventus,Parma,"2,00 mill. €",Préstamo
6485,1004.0,13/14,30/06/2014,Genoa CFC,Juventus,"2,80 mill. €",Fin de préstamo
6486,1004.0,13/14,18/01/2014,Juventus,Genoa CFC,"2,80 mill. €",Préstamo
6487,1004.0,08/09,01/07/2008,AC Siena,Juventus,"3,20 mill. €","3,50 mill. €"
6488,1004.0,07/08,01/07/2007,Juventus,AC Siena,"1,00 mill. €","3,50 mill. €"
6489,1004.0,06/07,01/07/2006,Juventus U19,Juventus,-,-
6490,1005.0,16/17,01/07/2016,FC Barcelona,Juventus,"9,00 mill. €",Libre
6491,1005.0,08/09,02/07/2008,Sevilla FC,FC Barcelona,"20,00 mill. €","35,50 mill. €"
6492,1005.0,02/03,01/01/2003,EC Bahia,Sevilla FC,-,550 miles €
6493,1005.0,02/03,31/12/2002,Sevilla FC,EC Bahia,-,Fin de préstamo
6494,1005.0,02/03,01/07/2002,EC Bahia,Sevilla FC,-,Tarifa de préstamo:500 miles €
6495,1005.0,00/01,01/01/2001,Bahia,EC Bahia,-,-
6496,1006.0,11/12,01/07/2011,Lazio,Juventus,"9,00 mill. €","10,00 mill. €"
6497,1006.0,08/09,28/07/2008,LOSC Lille,Lazio,"5,00 mill. €","1,20 mill. €"
6498,1006.0,05/06,01/07/2005,Grasshoppers,LOSC Lille,"1,40 mill. €",650 miles €
6499,1006.0,01/02,01/07/2001,GC Zürich U18,Grasshoppers,-,-
6500,1006.0,00/01,01/07/2000,FCL U18,GC Zürich U18,-,Libre
6501,1007.0,16/17,03/01/2017,Genoa CFC,Juventus,"9,00 mill. €","8,00 mill. €"
6502,1007.0,14/15,31/07/2014,Hamburgo,Genoa CFC,"2,50 mill. €",Libre
6503,1007.0,09/10,01/01/2010,Táchira,Hamburgo,"1,00 mill. €",450 miles €
6504,1007.0,09/10,31/12/2009,Hamburgo,Táchira,"1,00 mill. €",Fin de préstamo
6505,1007.0,08/09,30/01/2009,Táchira,Hamburgo,"1,00 mill. €",Tarifa de préstamo:300 miles €
6506,1007.0,08/09,01/07/2008,Zamora,Táchira,-,?
6507,1007.0,06/07,01/01/2007,UA Maracaibo,Zamora,-,?
6508,1007.0,06/07,01/07/2006,Maracaibo U19,UA Maracaibo,-,-
6509,1008.0,15/16,30/06/2016,Pescara,Juventus,"3,00 mill. €",Fin de préstamo
6510,1008.0,15/16,20/01/2016,Juventus,Pescara,"2,00 mill. €",Préstamo
6511,1008.0,15/16,19/01/2016,Genoa CFC,Juventus,"2,00 mill. €","6,00 mill. €"
6512,1008.0,15/16,18/01/2016,Pescara,Genoa CFC,"2,00 mill. €",Fin de préstamo
6513,1008.0,15/16,24/07/2015,Genoa CFC,Pescara,800 miles €,Préstamo
6514,1008.0,14/15,01/07/2014,Genua Jugend,Genoa CFC,-,-
6515,1008.0,11/12,01/12/2011,Mariano Keller,Genua Jugend,-,?
6516,1009.0,16/17,01/07/2016,AS Roma,Juventus,"35,00 mill. €","32,00 mill. €"
6517,1009.0,11/12,31/08/2011,Olymp. Lyonnais,AS Roma,"9,00 mill. €","11,00 mill. €"
6518,1009.0,08/09,01/07/2008,FC Metz,Olymp. Lyonnais,"5,50 mill. €","7,50 mill. €"
6519,1009.0,07/08,01/07/2007,FC Metz U19,FC Metz,-,-
6520,1009.0,04/05,01/07/2004,Schifflange U19,FC Metz U19,-,Libre
6521,1010.0,07/08,30/06/2008,FC Empoli,Juventus,"2,50 mill. €",Fin de préstamo
6522,1010.0,07/08,25/07/2007,Juventus,FC Empoli,"1,00 mill. €",Tarifa de préstamo:75 miles €
6523,1010.0,05/06,01/07/2005,Juventus U19,Juventus,-,-
6524,1011.0,15/16,01/07/2015,Real Madrid,Juventus,"18,00 mill. €",Libre
6525,1011.0,10/11,30/07/2010,VfB Stuttgart,Real Madrid,"18,00 mill. €","14,00 mill. €"
6526,1011.0,06/07,29/01/2007,Stuttgart II,VfB Stuttgart,700 miles €,-
6527,1011.0,05/06,01/07/2005,VfB Stuttg. U19,Stuttgart II,75 miles €,-
6528,1011.0,04/05,01/07/2004,Stuttgart U17,VfB Stuttg. U19,-,-
6529,1011.0,02/03,01/07/2002,Stuttgart Jgd.,Stuttgart U17,-,-
6530,1011.0,95/96,01/07/1995,Oeffingen Jgd.,Stuttgart Jgd.,-,Libre
6531,1012.0,14/15,02/02/2015,Genoa CFC,Juventus,"5,00 mill. €",Fin de préstamo
6532,1012.0,14/15,02/07/2014,Juventus,Genoa CFC,"3,50 mill. €",Préstamo
6533,1012.0,14/15,01/07/2014,Genoa CFC,Juventus,"3,50 mill. €","6,50 mill. €"
6534,1012.0,12/13,30/06/2013,Modena FC,Genoa CFC,250 miles €,Fin de préstamo
6535,1012.0,12/13,23/07/2012,Genoa CFC,Modena FC,250 miles €,Préstamo
6536,1012.0,11/12,01/08/2011,Genoa U19,Genoa CFC,250 miles €,-
6537,1013.0,12/13,02/07/2012,Udinese Calcio,Juventus,"15,00 mill. €","18,00 mill. €"
6538,1013.0,09/10,01/07/2009,AC Bellinzona,Udinese,"1,00 mill. €","1,00 mill. €"
6539,1013.0,08/09,30/06/2009,Udinese,AC Bellinzona,"1,00 mill. €",Fin de préstamo
6540,1013.0,08/09,01/07/2008,AC Bellinzona,Udinese,300 miles €,Préstamo
6541,1013.0,07/08,30/06/2008,Torino,AC Bellinzona,300 miles €,Fin de préstamo
6542,1013.0,07/08,01/01/2008,AC Bellinzona,Torino,-,Préstamo
6543,1013.0,07/08,01/12/2007,Liberty Prof.,AC Bellinzona,-,?
6544,1014.0,16/17,01/07/2016,Marseille,Juventus,"4,00 mill. €","9,50 mill. €"
6545,1014.0,15/16,30/06/2016,Juventus,Marseille,"4,00 mill. €",Fin de préstamo
6546,1014.0,15/16,31/08/2015,Marseille,Juventus,"3,00 mill. €",Tarifa de préstamo:500 miles €
6547,1014.0,13/14,02/09/2013,FC Lorient,Marseille,"1,00 mill. €","4,00 mill. €"
6548,1014.0,12/13,18/01/2013,Lorient B,FC Lorient,150 miles €,-
6549,1014.0,12/13,01/07/2012,FC Lorient U19,Lorient B,-,-
6550,1015.0,15/16,30/06/2016,Chievo Verona,Juventus,400 miles €,Fin de préstamo
6551,1015.0,14/15,02/02/2015,Juventus,Chievo Verona,500 miles €,Préstamo
6552,1015.0,14/15,01/07/2014,Juventus U19,Juventus,100 miles €,-
6553,1015.0,12/13,01/07/2012,Juventus U17,Juventus U19,-,-
6554,1016.0,16/17,21/07/2016,Dinamo Zagreb,Juventus,"18,00 mill. €","23,00 mill. €"
6555,1016.0,14/15,01/07/2014,NK Lokomotiva,Dinamo Zagreb,950 miles €,"1,00 mill. €"
6556,1016.0,11/12,28/01/2012,Lokomotiva U17,NK Lokomotiva,-,-
6557,1016.0,10/11,02/07/2010,NK ZET 1927,Lokomotiva U17,-,?
6558,1016.0,09/10,04/09/2009,Din. Zagreb Jgd,NK ZET 1927,-,?
6559,1017.0,16/17,31/08/2016,Chelsea,Juventus,"25,00 mill. €","Tarifa de préstamo:5,00 mill. €"
6560,1017.0,15/16,30/06/2016,Juventus,Chelsea,"25,00 mill. €",Fin de préstamo
6561,1017.0,15/16,25/08/2015,Chelsea,Juventus,"30,00 mill. €","Tarifa de préstamo:1,80 mill. €"
6562,1017.0,14/15,02/02/2015,Fiorentina,Chelsea,"32,00 mill. €","31,00 mill. €"
6563,1017.0,13/14,01/07/2013,Udinese Calcio,Fiorentina,"15,00 mill. €","20,00 mill. €"
6564,1017.0,12/13,30/06/2013,Fiorentina,Udinese Calcio,"15,00 mill. €",Fin de préstamo
6565,1017.0,12/13,23/07/2012,Udinese Calcio,Fiorentina,"4,00 mill. €","Tarifa de préstamo:1,00 mill. €"
6566,1017.0,11/12,30/06/2012,Lecce,Udinese Calcio,"4,00 mill. €",Fin de préstamo
6567,1017.0,11/12,03/08/2011,Udinese Calcio,Lecce,800 miles €,Préstamo
6568,1017.0,09/10,02/07/2009,Indep. Medellín,Udinese,-,?
6569,1017.0,07/08,01/01/2008,Medellín U19,Indep. Medellín,-,-
6570,1018.0,16/17,26/07/2016,SSC Napoli,Juventus,"65,00 mill. €","90,00 mill. €"
6571,1018.0,13/14,27/07/2013,Real Madrid,SSC Napoli,"30,00 mill. €","39,00 mill. €"
6572,1018.0,06/07,01/01/2007,River Plate,Real Madrid,"12,00 mill. €","12,00 mill. €"
6573,1018.0,04/05,01/07/2004,River Plate U20,River Plate,-,-
6574,1019.0,15/16,01/07/2015,US Palermo,Juventus,"28,00 mill. €","32,00 mill. €"
6575,1019.0,12/13,20/07/2012,Instituto,US Palermo,"2,00 mill. €","11,90 mill. €"
6576,1019.0,11/12,01/07/2011,Instituto U19,Instituto,-,-
6577,1020.0,15/16,01/07/2015,Atlético Madrid,Juventus,"20,00 mill. €","19,00 mill. €"
6578,1020.0,14/15,10/07/2014,Bayern Múnich,Atlético Madrid,"30,00 mill. €","22,00 mill. €"
6579,1020.0,12/13,01/07/2012,VfL Wolfsburg,Bayern Múnich,"14,00 mill. €","13,00 mill. €"
6580,1020.0,10/11,16/07/2010,Dinamo Zagreb,VfL Wolfsburg,"7,50 mill. €","7,00 mill. €"
6581,1020.0,07/08,01/07/2007,NK Zagreb,Dinamo Zagreb,600 miles €,"1,50 mill. €"
6582,1020.0,05/06,01/07/2005,NK Marsonia,NK Zagreb,-,Libre para traspaso
6583,1020.0,03/04,30/06/2004,Zeljeznicar SB,NK Marsonia,-,Fin de préstamo
6584,1020.0,03/04,01/07/2003,Marsonia U19,Zeljeznicar SB,-,Préstamo
6585,1020.0,96/97,01/07/1996,Ditzingen Jgd.,Marsonia U19,-,?
6586,1021.0,15/16,01/07/2015,Bayern Múnich,SSC Napoli,"3,00 mill. €","2,00 mill. €"
6587,1021.0,14/15,08/08/2014,FC Liverpool,Bayern Múnich,"9,00 mill. €","3,00 mill. €"
6588,1021.0,13/14,30/06/2014,SSC Napoli,FC Liverpool,"10,00 mill. €",Fin de préstamo
6589,1021.0,13/14,29/07/2013,FC Liverpool,SSC Napoli,"10,00 mill. €",Préstamo
6590,1021.0,05/06,04/07/2005,Villarreal CF,FC Liverpool,"4,50 mill. €","9,80 mill. €"
6591,1021.0,02/03,01/07/2002,FC Barcelona,Villarreal CF,-,750 miles €
6592,1021.0,00/01,01/07/2000,FC Barcelona B,FC Barcelona,-,-
6593,1021.0,99/00,01/07/1999,Barça Juvenil A,FC Barcelona B,-,-
6594,1022.0,15/16,30/06/2016,Fiorentina,SSC Napoli,"3,50 mill. €",Fin de préstamo
6595,1022.0,15/16,15/07/2015,SSC Napoli,Fiorentina,"4,00 mill. €",Tarifa de préstamo:750 miles €
6596,1022.0,14/15,30/06/2015,FC Empoli,SSC Napoli,"3,00 mill. €",Fin de préstamo
6597,1022.0,14/15,10/07/2014,SSC Napoli,FC Empoli,700 miles €,Préstamo
6598,1022.0,13/14,30/06/2014,Virtus Lanciano,SSC Napoli,700 miles €,Fin de préstamo
6599,1022.0,13/14,31/07/2013,SSC Napoli,Virtus Lanciano,225 miles €,Préstamo
6600,1022.0,12/13,30/06/2013,AC Pisa,SSC Napoli,225 miles €,Fin de préstamo
6601,1022.0,11/12,01/08/2011,SSC Napoli,AC Pisa,100 miles €,Préstamo
6602,1022.0,11/12,01/07/2011,Napoli U19,SSC Napoli,100 miles €,-
6603,1023.0,13/14,11/07/2013,Santos FC,SSC Napoli,"4,00 mill. €","5,00 mill. €"
6604,1023.0,08/09,01/01/2009,Santos B,Santos FC,-,-
6605,1024.0,14/15,01/07/2014,KRC Genk,SSC Napoli,"6,50 mill. €","7,75 mill. €"
6606,1024.0,12/13,01/07/2012,FC Metz,KRC Genk,700 miles €,"1,30 mill. €"
6607,1024.0,10/11,01/07/2010,FC Metz B,FC Metz,-,-
6608,1024.0,09/10,01/07/2009,SR Saint-Dié,FC Metz B,-,Libre
6609,1025.0,16/17,31/08/2016,Torino,SSC Napoli,"7,00 mill. €","Tarifa de préstamo:5,00 mill. €"
6610,1025.0,14/15,01/07/2014,Estrella Roja,Torino,"2,50 mill. €","2,50 mill. €"
6611,1025.0,13/14,30/06/2014,Torino,Estrella Roja,"1,50 mill. €",Fin de préstamo
6612,1025.0,13/14,23/07/2013,Estrella Roja,Torino,"1,25 mill. €",Tarifa de préstamo:500 miles €
6613,1025.0,11/12,01/01/2012,Sloboda Užice,Estrella Roja,800 miles €,295 miles €
6614,1025.0,09/10,01/07/2009,Slob. Uzice U19,Sloboda Užice,-,-
6615,1026.0,13/14,21/07/2013,Real Madrid,SSC Napoli,"8,00 mill. €","12,00 mill. €"
6616,1026.0,09/10,01/07/2009,Valencia CF,Real Madrid,"9,00 mill. €","15,00 mill. €"
6617,1026.0,04/05,30/06/2005,Getafe CF,Valencia CF,800 miles €,Fin de préstamo
6618,1026.0,04/05,02/07/2004,Valencia CF,Getafe CF,-,Préstamo
6619,1026.0,04/05,01/07/2004,V. Mestalla,Valencia CF,-,-
6620,1026.0,03/04,01/07/2003,Valencia Juv. A,V. Mestalla,-,-
6621,1026.0,02/03,01/07/2002,Valencia Jugend,Valencia Juv. A,-,-
6622,1027.0,16/17,01/07/2016,FC Empoli,SSC Napoli,"5,50 mill. €","10,00 mill. €"
6623,1027.0,10/11,01/07/2010,Empoli U19,FC Empoli,50 miles €,-
6624,1028.0,15/16,30/07/2015,Tottenham,SSC Napoli,"6,00 mill. €","7,00 mill. €"
6625,1028.0,13/14,30/08/2013,Steaua Bucarest,Tottenham,"8,00 mill. €","9,50 mill. €"
6626,1028.0,11/12,01/01/2012,Pandurii,Steaua Bucarest,"1,20 mill. €","1,30 mill. €"
6627,1028.0,10/11,01/07/2010,Curtea de Arges,Pandurii,300 miles €,200 miles €
6628,1028.0,08/09,01/07/2008,Benfica U19,Curtea de Arges,-,Libre
6629,1028.0,07/08,01/07/2007,FC Ardealul U19,Benfica U19,-,100 miles €
6630,1028.0,04/05,01/07/2004,Desconocido,FC Ardealul U19,-,Libre
6631,1029.0,13/14,31/01/2014,St-Étienne,SSC Napoli,"3,00 mill. €","5,00 mill. €"
6632,1029.0,10/11,01/07/2010,AS Saint-Étienne B,St-Étienne,-,-
6633,1029.0,09/10,01/07/2009,St-Étienne U19,AS Saint-Étienne B,-,-
6634,1030.0,14/15,05/01/2015,Dnipro,SSC Napoli,"6,00 mill. €",Libre
6635,1030.0,10/11,27/01/2011,Hajduk Split,Dnipro,"3,00 mill. €","4,00 mill. €"
6636,1030.0,08/09,01/07/2008,Hrv Dragovoljac,Hajduk Split,400 miles €,20 miles €
6637,1030.0,07/08,01/08/2007,FC Le Mans B,Hrv Dragovoljac,400 miles €,?
6638,1030.0,06/07,01/08/2006,Hajduk U19,FC Le Mans B,-,200 miles €
6639,1031.0,15/16,02/08/2015,FC Empoli,SSC Napoli,"4,50 mill. €","5,00 mill. €"
6640,1031.0,12/13,01/07/2012,Empoli U19,FC Empoli,100 miles €,-
6641,1031.0,11/12,01/07/2011,Empoli U17,Empoli U19,-,-
6642,1031.0,09/10,01/07/2009,KF Vllaznia U17,Empoli U17,-,50 miles €
6643,1032.0,08/09,01/07/2008,UC Sampdoria,SSC Napoli,"9,00 mill. €","8,00 mill. €"
6644,1032.0,06/07,01/07/2006,Fiorentina,UC Sampdoria,800 miles €,"3,00 mill. €"
6645,1032.0,05/06,30/06/2006,Treviso,Fiorentina,800 miles €,Fin de préstamo
6646,1032.0,05/06,01/01/2006,Fiorentina,Treviso,"1,00 mill. €",Préstamo
6647,1032.0,03/04,01/07/2003,Vicenza,Fiorentina,-,?
6648,1032.0,00/01,01/07/2000,Vicenza U19,Vicenza,-,-
6649,1033.0,13/14,18/01/2014,Hellas Verona,SSC Napoli,"10,00 mill. €","9,50 mill. €"
6650,1033.0,10/11,30/06/2011,Sambonif.,Hellas Verona,-,Fin de préstamo
6651,1033.0,10/11,01/07/2010,Hellas U19,Sambonif.,-,Préstamo
6652,1034.0,16/17,26/08/2016,FC Bologna,SSC Napoli,"11,00 mill. €","14,50 mill. €"
6653,1034.0,15/16,01/07/2015,San Marino,FC Bologna,400 miles €,600 miles €
6654,1034.0,14/15,01/02/2015,FC Sequence,San Marino,-,?
6655,1035.0,07/08,01/07/2007,Brescia,SSC Napoli,-,"5,50 mill. €"
6656,1035.0,04/05,20/03/2005,Brescia U19,Brescia,-,-
6657,1035.0,04/05,31/08/2004,Slovan,Brescia U19,-,500 miles €
6658,1035.0,03/04,01/07/2003,Bratislava U19,Slovan,-,-
6659,1036.0,15/16,21/07/2015,Udinese Calcio,SSC Napoli,"11,50 mill. €","11,50 mill. €"
6660,1036.0,14/15,01/07/2014,Granada CF,Udinese Calcio,"7,50 mill. €","3,00 mill. €"
6661,1036.0,13/14,30/06/2014,Udinese Calcio,Granada CF,"8,00 mill. €",Fin de préstamo
6662,1036.0,12/13,16/07/2012,Granada CF,Udinese Calcio,"3,00 mill. €",Préstamo
6663,1036.0,12/13,15/07/2012,Maldonado,Granada CF,"3,00 mill. €","3,00 mill. €"
6664,1036.0,11/12,30/06/2012,Vasco da Gama,Maldonado,"1,50 mill. €",Fin de préstamo
6665,1036.0,10/11,01/02/2011,Maldonado,Vasco da Gama,600 miles €,Préstamo
6666,1036.0,10/11,01/01/2011,Madureira Esporte Clube (RJ),Maldonado,600 miles €,?
6667,1036.0,10/11,01/12/2010,Vasco da Gama,Madureira Esporte Clube (RJ),400 miles €,Fin de préstamo
6668,1036.0,08/09,01/05/2009,Madureira Esporte Clube (RJ),Vasco da Gama,-,Préstamo
6669,1036.0,08/09,01/04/2009,Club de Regatas Vasco da Gama B,Madureira Esporte Clube (RJ),-,Fin de préstamo
6670,1036.0,07/08,01/02/2008,Madureira Esporte Clube (RJ),Club de Regatas Vasco da Gama B,-,Préstamo
6671,1037.0,16/17,04/08/2016,Udinese Calcio,SSC Napoli,"12,00 mill. €","14,00 mill. €"
6672,1037.0,15/16,30/06/2016,FC Empoli,Udinese Calcio,"12,00 mill. €",Fin de préstamo
6673,1037.0,14/15,31/08/2014,Udinese Calcio,FC Empoli,"2,50 mill. €",Préstamo
6674,1037.0,12/13,01/07/2012,Udinese U19,Udinese Calcio,100 miles €,-
6675,1037.0,11/12,01/07/2011,Lubin II,Udinese U19,50 miles €,100 miles €
6676,1037.0,10/11,01/07/2010,Lubin U19,Lubin II,-,-
6677,1038.0,16/17,16/07/2016,AFC Sunderland,SSC Napoli,"4,00 mill. €","1,50 mill. €"
6678,1038.0,15/16,30/06/2016,FC Bologna,AFC Sunderland,"4,00 mill. €",Fin de préstamo
6679,1038.0,15/16,31/08/2015,AFC Sunderland,FC Bologna,"4,50 mill. €",Tarifa de préstamo:250 miles €
6680,1038.0,13/14,16/07/2013,Juventus,AFC Sunderland,"7,50 mill. €","7,50 mill. €"
6681,1038.0,11/12,25/08/2011,AC Cesena,Juventus,"5,00 mill. €","7,25 mill. €"
6682,1038.0,08/09,01/07/2008,Pavia,AC Cesena,-,?
6683,1038.0,07/08,01/07/2007,Bellaria IM,Pavia,-,?
6684,1038.0,05/06,01/07/2005,Forlì,Bellaria IM,-,?
6685,1038.0,04/05,01/07/2004,Cesena U19,Forlì,-,?
6686,1039.0,16/17,29/08/2016,Dinamo Zagreb,SSC Napoli,"6,00 mill. €","Tarifa de préstamo:1,50 mill. €"
6687,1039.0,15/16,09/07/2015,RNK Split,Dinamo Zagreb,"1,00 mill. €","5,00 mill. €"
6688,1039.0,14/15,01/07/2014,NK Varazdin,RNK Split,-,?
6689,1039.0,13/14,01/07/2013,NK Varazdin U19,NK Varazdin,-,-
6690,1039.0,12/13,01/07/2012,NK Varazdin U17,NK Varazdin U19,-,-
6691,1039.0,10/11,01/07/2010,NK Varazdin Jgd,NK Varazdin U17,-,-
6692,1040.0,13/14,11/07/2013,Real Madrid,SSC Napoli,"10,00 mill. €","9,50 mill. €"
6693,1040.0,11/12,01/07/2011,Espanyol,Real Madrid,"6,50 mill. €","5,00 mill. €"
6694,1040.0,08/09,01/07/2008,R. M. Castilla,Espanyol,100 miles €,"1,20 mill. €"
6695,1040.0,07/08,01/07/2007,Real Madrid C,R. M. Castilla,-,-
6696,1040.0,06/07,01/07/2006,Real Madrid U19,Real Madrid C,-,-
6697,1040.0,05/06,01/07/2005,R. Madrid Cad.,Real Madrid U19,-,-
6698,1041.0,11/12,30/06/2012,Pescara,SSC Napoli,"7,50 mill. €",Fin de préstamo
6699,1041.0,11/12,01/07/2011,SSC Napoli,Pescara,600 miles €,Préstamo
6700,1041.0,10/11,01/06/2011,Foggia,SSC Napoli,275 miles €,?
6701,1041.0,10/11,01/07/2010,SSC Napoli,Foggia,150 miles €,?
6702,1041.0,09/10,30/06/2010,Cavese,SSC Napoli,150 miles €,Fin de préstamo
6703,1041.0,09/10,01/01/2010,Napoli U19,Cavese,75 miles €,Préstamo
6704,1042.0,13/14,01/07/2013,PSV Eindhoven,SSC Napoli,"13,00 mill. €","9,48 mill. €"
6705,1042.0,11/12,01/07/2011,FC Utrecht,PSV Eindhoven,"6,00 mill. €","8,50 mill. €"
6706,1042.0,09/10,01/07/2009,AGOVV Apeldoorn,FC Utrecht,750 miles €,600 miles €
6707,1042.0,07/08,01/07/2007,KAA Gent,AGOVV Apeldoorn,-,?
6708,1042.0,06/07,30/06/2007,AGOVV Apeldoorn,KAA Gent,-,Fin de préstamo
6709,1042.0,06/07,01/07/2006,KAA Gent,AGOVV Apeldoorn,-,Préstamo
6710,1042.0,05/06,30/06/2006,Eendracht Aalst,KAA Gent,-,Fin de préstamo
6711,1042.0,05/06,02/07/2005,KAA Gent,Eendracht Aalst,-,Préstamo
6712,1042.0,05/06,01/07/2005,KAA Gent U19,KAA Gent,-,-
6713,1042.0,04/05,01/07/2004,KAA Gent U17,KAA Gent U19,-,-
6714,1042.0,03/04,01/07/2003,Anderlecht U17,KAA Gent U17,-,?
6715,1042.0,02/03,01/07/2002,RSCA Jugend,Anderlecht U17,-,-
6716,1043.0,16/17,12/01/2017,Ponte Preta,SSC Napoli,750 miles €,590 miles €
6717,1043.0,14/15,01/01/2015,Ponte Preta U17,Ponte Preta,-,-
6718,1044.0,16/17,01/08/2016,AFC Ajax,SSC Napoli,"12,00 mill. €","32,00 mill. €"
6719,1044.0,15/16,01/07/2015,Bay. Leverkusen,AFC Ajax,"6,50 mill. €","2,80 mill. €"
6720,1044.0,14/15,30/06/2015,AFC Ajax,Bay. Leverkusen,"5,00 mill. €",Fin de préstamo
6721,1044.0,14/15,01/07/2014,Bay. Leverkusen,AFC Ajax,"2,50 mill. €",Préstamo
6722,1044.0,13/14,30/06/2014,FC Augsburg,Bay. Leverkusen,"2,50 mill. €",Fin de préstamo
6723,1044.0,13/14,30/08/2013,Bay. Leverkusen,FC Augsburg,"2,50 mill. €",Tarifa de préstamo:150 miles €
6724,1044.0,12/13,01/01/2013,Górnik,Bay. Leverkusen,"2,50 mill. €","2,60 mill. €"
6725,1044.0,11/12,01/07/2011,Rozwój Katowice,Górnik,-,75 miles €
6726,1044.0,10/11,01/07/2010,Rozwoj II,Rozwój Katowice,-,-
6727,1044.0,09/10,01/01/2010,Rozwoj U19,Rozwoj II,-,-
6728,1045.0,16/17,03/01/2017,Genoa CFC,SSC Napoli,"13,00 mill. €","18,00 mill. €"
6729,1045.0,15/16,01/07/2015,Sassuolo,Genoa CFC,"3,50 mill. €","3,00 mill. €"
6730,1045.0,14/15,30/06/2015,Genoa CFC,Sassuolo,"2,10 mill. €",Fin de préstamo
6731,1045.0,14/15,30/01/2015,Sassuolo,Genoa CFC,"2,10 mill. €",Préstamo
6732,1045.0,13/14,30/06/2014,Varese,Sassuolo,"1,50 mill. €",Fin de préstamo
6733,1045.0,13/14,02/09/2013,Sassuolo,Varese,"1,00 mill. €",Préstamo
6734,1045.0,11/12,30/06/2012,Virtus Lanciano,Sassuolo,600 miles €,Fin de préstamo
6735,1045.0,11/12,01/08/2011,Sassuolo,Virtus Lanciano,100 miles €,Préstamo
6736,1045.0,10/11,30/06/2011,Casale,Sassuolo,150 miles €,Fin de préstamo
6737,1045.0,10/11,01/01/2011,Sassuolo,Casale,150 miles €,Préstamo
6738,1045.0,10/11,01/12/2010,Juve Stabia,Sassuolo,-,?
6739,1045.0,10/11,01/07/2010,Sassuolo,Juve Stabia,-,?
6740,1045.0,09/10,01/06/2010,Pavia,Sassuolo,-,?
6741,1045.0,09/10,01/07/2009,Viareggio,Pavia,-,?
6742,1045.0,08/09,01/07/2008,Armando Picchi,Viareggio,-,?
6743,1045.0,06/07,01/07/2006,Sassuolo,Armando Picchi,-,?
6744,1046.0,12/13,09/07/2012,Udinese Calcio,Inter,"15,00 mill. €","15,00 mill. €"
6745,1046.0,06/07,30/06/2007,Rimini FC,Udinese,750 miles €,Fin de préstamo
